Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,M. Sanchez QB - NYJ ,18.54,R. Rice RB - BAL ,16.10,M. Jones-Drew RB - JAC ,10.40,S. Johnson WR - BUF ,9.90,W. Welker WR - NE ,10.50,T. Gonzalez TE - ATL ,2.90,A. Bradshaw RB - NYG ,31.00,R. Lindell K - BUF ,6.00,49ers DEF ,8.00,J. Flacco QB - BAL ,14.10,R. Mendenhall RB - PIT ,20.60,T. Tebow QB - DEN ,0.00,E. Decker WR - DEN ,0.00,S. Chandler TE - BUF ,-0.30,D. Mason WR - HOU ,2.70,A. Johnson WR - HOU ,0.00,R. White WR - ATL ,2.10,113.34,Dannye Van,110.02
Dannye Van,3,M. Stafford QB - DET ,20.62,F. Gore RB - SF ,20.60,A. Peterson RB - MIN ,9.90,D. Bryant WR - DAL ,7.80,C. Johnson WR - DET ,11.30,J. Finley TE - GB ,2.00,F. Jackson RB - BUF ,22.80,S. Janikowski K - LV ,6.00,Steelers DEF ,9.00,M. Ryan QB - ATL ,17.22,L. Blount RB - TB ,0.00,R. Gronkowski TE - NE ,7.40,D. Bowe WR - KC ,0.00,S. Rice WR - SEA ,0.00,D. Williams RB - CAR ,4.60,L. Fitzgerald WR - ARI ,0.00,Bears DEF ,17.00,110.02,Will,113.34
Tilly,6,T. Brady QB - NE LP ,17.26,M. Ingram RB - NO ,8.80,C. Benson RB - CIN ,12.20,G. Jennings WR - GB ,8.20,S. Smith WR - CAR ,6.60,O. Daniels TE - HOU ,1.30,M. Colston WR - NO ,17.80,A. Vinatieri K - IND ,5.00,Lions DEF ,6.00,F. Jones RB - DAL ,3.30,P. Hillis RB - CLE ,1.40,A. Collie WR - IND ,0.80,J. Jones WR - ATL ,0.00,M. Lewis TE - JAC ,2.90,M. Vick QB - PHI FP ,16.88,B. Lloyd WR - STL ,0.00,Eagles DEF ,14.00,83.16,bob,99.28
LeMar,5,E. Manning QB - NYG ,11.58,J. Addai RB - IND ,0.00,S. Jackson RB - STL ,12.50,H. Nicks WR - NYG ,9.60,M. Austin WR - DAL ,7.40,J. Graham TE - NO ,12.40,J. Maclin WR - PHI ,10.10,M. Crosby K - GB ,6.00,Giants DEF ,7.00,C. Johnson RB - TEN ,0.00,M. Manningham WR - NYG ,5.60,D. Jackson WR - PHI ,4.60,T. Hightower RB - WAS ,0.00,V. Davis TE - SF ,0.80,R. Wayne WR - IND ,5.80,P. Rivers QB - LAC ,0.00,Jets DEF ,23.00,76.58,Quinten,115.02
Quinten,1,D. Brees QB - NO ,15.42,A. Foster RB - HOU ,10.10,L. McCoy RB - PHI ,19.90,M. Wallace WR - PIT ,13.60,M. Williams WR - TB ,5.90,J. Witten TE - DAL ,10.80,M. Forte RB - CHI ,12.30,R. Gould K - CHI ,15.00,Packers DEF ,12.00,S. Greene RB - NYJ ,7.70,B. Wells RB - ARI ,0.00,P. Harvin WR - MIN ,8.30,J. Best RB - DET ,11.00,C. Newton QB - CAR ,14.18,V. Jackson WR - LAC ,0.00,R. Fitzpatrick QB - BUF ,14.56,-,-,115.02,LeMar,76.58
bob,4,T. Romo QB - DAL ,16.38,D. McFadden RB - LV ,15.30,D. Sproles RB - NO ,6.20,J. Nelson WR - GB ,16.40,V. Cruz WR - NYG ,1.20,D. Keller TE - NYJ ,5.10,M. Turner RB - ATL ,26.70,J. Hanson K - DET ,7.00,Ravens DEF ,5.00,P. Garcon WR - IND ,3.20,R. Mathews RB - LAC ,0.00,A. Hernandez TE - NE ,10.80,A. Green WR - CIN ,11.10,G. Olsen TE - CAR ,4.20,W. McGahee RB - DEN ,0.00,N. Washington WR - TEN ,0.00,A. Rodgers QB - GB ,24.14,99.28,Tilly,83.16
