Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,J. Freeman QB - TB ,14.56,R. Rice RB - BAL ,26.90,M. Jones-Drew RB - JAC ,15.70,W. Welker WR - NE ,28.00,R. White WR - ATL ,6.10,A. Gates TE - LAC ,7.40,S. Johnson WR - BUF ,12.60,B. Cundiff K - BAL ,9.00,Patriots DEF ,6.00,R. Mendenhall RB - PIT ,2.50,P. Harvin WR - MIN ,2.20,B. Tate RB - HOU ,15.60,A. Bradshaw RB - NYG ,11.40,A. Johnson WR - HOU ,15.50,K. Winslow TE - TB ,6.60,B. Roethlisberger QB - PIT ,6.10,Saints DEF ,4.00,126.26,Dannye Van,65.46
Dannye Van,6,M. Ryan QB - ATL ,8.76,F. Gore RB - SF ,7.80,A. Peterson RB - MIN ,10.40,C. Johnson WR - DET ,20.80,L. Fitzgerald WR - ARI ,6.20,L. Kendricks TE - STL ,1.80,D. Bowe WR - KC ,1.70,N. Folk K - NYJ ,11.00,Steelers DEF ,-3.00,B. Green-Ellis RB - NE ,9.40,J. Finley TE - GB ,5.30,P. Garcon WR - IND ,3.90,M. Stafford QB - DET ,22.20,L. Blount RB - TB ,1.50,D. Murray RB - DAL ,1.30,B. Marshall WR - MIA ,13.90,F. Jackson RB - BUF ,11.70,65.46,Will,126.26
Tilly,5,T. Brady QB - NE LP ,34.98,F. Jones RB - DAL ,10.60,P. Hillis RB - CLE ,8.70,M. Colston WR - NO ,6.10,G. Jennings WR - GB ,14.90,M. Lewis TE - JAC ,2.80,J. Jones WR - ATL ,7.10,A. Vinatieri K - IND ,1.00,Eagles DEF ,17.00,A. Collie WR - IND ,0.00,J. Shipley WR - CIN ,-0.10,M. Ingram RB - NO ,4.00,D. Brees QB - NO ,29.06,B. Lloyd WR - STL ,8.90,C. Benson RB - CIN ,18.30,Z. Miller TE - SEA ,1.90,Lions DEF ,7.00,103.18,bob,134.28
LeMar,4,P. Rivers QB - LAC ,17.10,C. Johnson RB - TEN ,4.90,T. Hightower RB - WAS ,15.70,H. Nicks WR - NYG ,12.20,M. Austin WR - DAL ,15.00,V. Davis TE - SF ,4.70,S. Jackson RB - STL ,11.60,M. Crosby K - GB ,6.00,Jets DEF ,16.00,M. Manningham WR - NYG ,4.90,J. Maclin WR - PHI ,2.00,J. Graham TE - NO ,11.60,S. Moss WR - WAS ,7.60,R. Wayne WR - IND ,16.60,C. Cooley TE - WAS ,2.10,E. Manning QB - NYG ,14.92,Falcons DEF ,13.00,103.20,Quinten,109.78
Quinten,3,M. Vick QB - PHI FP ,23.18,L. McCoy RB - PHI ,25.70,D. Ward RB - HOU ,9.90,V. Jackson WR - LAC ,3.10,M. Wallace WR - PIT ,10.70,J. Witten TE - DAL ,11.00,B. Wells RB - ARI ,16.20,N. Kaeding K - LAC ,0.00,Packers DEF ,10.00,M. Forte RB - CHI ,21.80,A. Foster RB - HOU ,0.00,S. Greene RB - NYJ ,3.30,J. Best RB - DET ,11.40,J. Ford WR - LV ,-0.10,O. Daniels TE - HOU ,1.20,P. Thomas RB - NO ,6.80,M. Williams WR - TB ,11.00,109.78,LeMar,103.20
bob,1,A. Rodgers QB - GB ,24.58,D. McFadden RB - LV ,15.60,J. Charles RB - KC ,10.50,D. Jackson WR - PHI ,16.20,A. Boldin WR - BAL ,13.40,D. Clark TE - IND ,3.90,D. Bryant WR - DAL ,13.10,S. Janikowski K - LV ,13.00,Bears DEF ,24.00,K. Britt WR - TEN ,25.60,B. Pettigrew TE - DET ,5.70,A. Green WR - CIN ,10.10,D. Williams RB - CAR ,3.60,T. Romo QB - DAL ,18.58,M. Turner RB - ATL ,12.00,A. Henery K - PHI ,7.00,Ravens DEF ,22.00,134.28,Tilly,103.18
