Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,M. Vick QB - PHI FP ,24.16,R. Rice RB - BAL ,27.90,A. Bradshaw RB - NYG ,8.80,S. Johnson WR - BUF ,5.70,W. Welker WR - NE ,3.90,J. Gresham TE - CIN ,0.00,R. Mendenhall RB - PIT ,9.20,B. Cundiff K - BAL ,12.00,49ers DEF ,12.00,M. Sanchez QB - NYJ ,0.00,E. Decker WR - DEN ,13.20,M. Jones-Drew RB - JAC ,13.40,T. Gonzalez TE - ATL ,0.00,A. Johnson WR - HOU ,0.00,R. White WR - ATL ,0.00,J. Battle RB - KC ,13.00,Packers DEF ,0.00,103.66,LeMar,33.96
Dannye Van,3,T. Brady QB - NE LP ,15.92,F. Jackson RB - BUF ,19.40,A. Peterson RB - MIN ,27.90,D. Bowe WR - KC ,6.20,C. Johnson WR - DET ,18.50,R. Gronkowski TE - NE ,9.40,F. Gore RB - SF ,19.40,O. Mare K - CAR ,3.00,Bengals DEF ,24.00,F. Davis TE - WAS ,9.40,J. Finley TE - GB ,0.00,D. Bryant WR - DAL ,2.80,M. Morris RB - DET ,12.50,L. Fitzgerald WR - ARI ,9.80,J. Kasay K - NO ,3.00,Cowboys DEF ,3.00,Eagles DEF ,10.00,144.02,bob,92.90
Tilly,5,T. Tebow QB - DEN ,13.18,D. Murray RB - DAL ,7.20,D. Williams RB - CAR ,3.90,S. Smith WR - CAR ,17.20,B. Lloyd WR - STL ,11.30,M. Lewis TE - JAC ,4.50,M. Colston WR - NO ,5.00,A. Vinatieri K - IND ,4.00,Lions DEF ,29.00,P. Hillis RB - CLE ,0.00,M. Stafford QB - DET ,24.78,J. Jones WR - ATL ,0.00,M. Ingram RB - NO ,0.00,O. Daniels TE - HOU ,6.00,G. Jennings WR - GB ,0.00,P. Manning QB - IND ,0.00,Bears DEF ,0.00,95.28,Quinten,101.16
LeMar,6,P. Rivers QB - LAC ,10.86,T. Hightower RB - WAS ,0.00,D. Thomas RB - MIA ,0.00,J. Maclin WR - PHI ,11.40,M. Austin WR - DAL ,2.70,J. Graham TE - NO ,3.90,C. Johnson RB - TEN ,5.10,M. Crosby K - GB ,0.00,Jets DEF ,0.00,H. Nicks WR - NYG ,6.70,J. Addai RB - IND ,0.00,V. Davis TE - SF ,2.70,R. Wayne WR - IND ,6.10,S. Jackson RB - STL ,31.10,E. Manning QB - NYG ,21.66,S. Holmes WR - NYJ ,0.00,Giants DEF ,8.00,33.96,Will,103.66
Quinten,1,D. Brees QB - NO ,10.66,A. Foster RB - HOU ,18.40,L. McCoy RB - PHI ,32.00,V. Jackson WR - LAC ,4.90,M. Wallace WR - PIT ,7.00,J. Witten TE - DAL ,2.80,P. Harvin WR - MIN ,11.70,D. Akers K - SF ,8.00,Texans DEF ,6.00,M. Forte RB - CHI ,0.00,S. Greene RB - NYJ ,0.00,B. Wells RB - ARI ,14.30,J. Best RB - DET ,0.00,C. Newton QB - CAR ,24.90,R. Fitzpatrick QB - BUF ,14.88,J. Jones WR - GB ,0.00,M. Williams WR - TB ,0.00,101.16,Tilly,95.28
bob,4,B. Roethlisberger QB - PIT ,20.70,R. Mathews RB - LAC ,9.20,D. Sproles RB - NO ,7.60,A. Green WR - CIN ,12.30,V. Cruz WR - NYG ,15.90,A. Gates TE - LAC ,7.30,B. Green-Ellis RB - NE ,0.90,J. Hanson K - DET ,11.00,Ravens DEF ,8.00,D. McFadden RB - LV ,0.00,J. Nelson WR - GB ,0.00,P. Garcon WR - IND ,6.60,A. Hernandez TE - NE ,7.10,B. Marshall WR - MIA ,5.50,W. McGahee RB - DEN ,0.00,M. Turner RB - ATL ,0.00,A. Rodgers QB - GB ,0.00,92.90,Dannye Van,144.02
