Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,M. Vick QB - PHI FP ,9.02,R. Rice RB - BAL ,12.14,M. Jones-Drew RB - JAC ,19.70,S. Johnson WR - BUF ,0.80,W. Welker WR - NE ,4.60,T. Gonzalez TE - ATL ,13.10,M. Bush RB - LV ,30.20,B. Cundiff K - BAL ,5.00,49ers DEF ,6.00,R. Mendenhall RB - PIT ,19.00,E. Decker WR - DEN ,11.60,A. Bradshaw RB - NYG ,0.00,A. Johnson WR - HOU ,0.00,A. Boldin WR - BAL ,2.20,B. Roethlisberger QB - PIT ,11.60,R. White WR - ATL ,6.20,B. Jacobs RB - NYG ,7.20,100.56,bob,86.20
Dannye Van,3,T. Brady QB - NE LP ,25.36,F. Gore RB - SF ,0.80,F. Jackson RB - BUF ,9.50,D. Bowe WR - KC ,1.70,C. Johnson WR - DET ,6.10,J. Finley TE - GB ,6.70,A. Peterson RB - MIN ,11.10,R. Gould K - CHI ,15.00,Eagles DEF ,14.00,F. Davis TE - WAS ,2.80,D. Jackson WR - PHI ,0.00,R. Gronkowski TE - NE ,23.30,D. Bryant WR - DAL ,13.40,C. Ponder QB - MIN ,7.30,L. Fitzgerald WR - ARI ,26.60,M. Tolbert RB - LAC ,7.30,Packers DEF ,15.00,90.26,Quinten,115.88
Tilly,5,M. Stafford QB - DET ,9.26,D. Murray RB - DAL ,23.10,D. Williams RB - CAR ,3.50,J. Jones WR - ATL ,0.90,G. Jennings WR - GB ,9.20,M. Lewis TE - JAC ,-0.40,S. Smith WR - CAR ,3.30,A. Vinatieri K - IND ,3.00,Lions DEF ,4.00,P. Hillis RB - CLE ,0.00,T. Tebow QB - DEN ,17.06,M. Ingram RB - NO ,1.40,M. Colston WR - NO ,11.30,O. Daniels TE - HOU ,3.10,P. Manning QB - IND ,0.00,B. Lloyd WR - STL ,10.80,Bears DEF ,36.00,55.86,LeMar,78.14
LeMar,6,E. Manning QB - NYG ,16.84,J. Addai RB - IND ,0.00,S. Jackson RB - STL ,13.10,J. Maclin WR - PHI ,0.60,M. Austin WR - DAL ,0.00,J. Graham TE - NO ,14.20,C. Johnson RB - TEN ,23.40,M. Crosby K - GB ,9.00,Jets DEF ,1.00,T. Hightower RB - WAS ,0.00,H. Nicks WR - NYG ,10.10,D. Thomas RB - MIA ,4.20,V. Davis TE - SF ,10.00,R. Wayne WR - IND ,1.30,P. Rivers QB - LAC ,15.36,S. Holmes WR - NYJ ,9.30,Giants DEF ,4.00,78.14,Tilly,55.86
Quinten,1,D. Brees QB - NO ,20.88,A. Foster RB - HOU ,30.60,L. McCoy RB - PHI ,15.30,V. Jackson WR - LAC ,2.20,M. Wallace WR - PIT ,8.50,J. Witten TE - DAL ,3.70,M. Forte RB - CHI ,12.70,D. Akers K - SF ,15.00,Bengals DEF ,7.00,S. Greene RB - NYJ ,7.50,B. Wells RB - ARI ,6.20,P. Harvin WR - MIN ,7.00,J. Best RB - DET ,0.00,C. Newton QB - CAR ,11.98,R. Fitzpatrick QB - BUF ,5.84,J. Jones WR - GB ,0.90,M. Williams WR - TB ,4.30,115.88,Dannye Van,90.26
bob,4,A. Rodgers QB - GB ,28.10,W. McGahee RB - DEN ,1.70,M. Turner RB - ATL ,10.60,J. Nelson WR - GB ,18.30,V. Cruz WR - NYG ,8.40,A. Gates TE - LAC ,5.40,R. Mathews RB - LAC ,5.70,J. Hanson K - DET ,7.00,Ravens DEF ,1.00,D. McFadden RB - LV ,0.00,P. Garcon WR - IND ,4.80,L. Blount RB - TB ,3.40,A. Hernandez TE - NE ,4.10,A. Green WR - CIN ,10.30,D. Sproles RB - NO ,0.30,A. Brown WR - PIT ,8.60,N. Rackers K - HOU ,7.00,86.20,Will,100.56
