Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,C. Palmer QB - LV ,17.06,R. Rice RB - BAL ,26.70,B. Jacobs RB - NYG ,3.20,S. Johnson WR - BUF ,1.60,W. Welker WR - NE ,2.20,T. Gonzalez TE - ATL ,13.40,M. Bush RB - LV ,16.90,B. Cundiff K - BAL ,7.00,49ers DEF ,16.00,R. Mendenhall RB - PIT ,0.00,E. Decker WR - DEN ,0.00,A. Bradshaw RB - NYG ,0.00,M. Jones-Drew RB - JAC ,17.80,M. Vick QB - PHI FP ,0.00,A. Johnson WR - HOU ,0.00,A. Boldin WR - BAL ,9.50,B. Roethlisberger QB - PIT ,0.00,104.06,Dannye Van,74.66
Dannye Van,3,T. Brady QB - NE LP ,16.36,F. Jackson RB - BUF ,6.70,A. Peterson RB - MIN ,8.60,D. Bowe WR - KC ,8.70,C. Johnson WR - DET ,8.90,J. Finley TE - GB ,3.00,F. Gore RB - SF ,9.40,R. Gould K - CHI ,7.00,Packers DEF ,6.00,F. Davis TE - WAS ,3.20,R. Gronkowski TE - NE ,21.60,D. Bryant WR - DAL ,12.80,C. Ponder QB - MIN ,17.54,D. Moore WR - LV ,1.40,L. Fitzgerald WR - ARI ,10.10,M. Tolbert RB - LAC ,3.80,Eagles DEF ,11.00,74.66,Will,104.06
Tilly,5,M. Stafford QB - DET ,29.60,D. Murray RB - DAL ,10.50,D. Williams RB - CAR ,10.50,J. Jones WR - ATL ,0.00,G. Jennings WR - GB ,0.60,M. Lewis TE - JAC ,6.40,B. Lloyd WR - STL ,12.70,A. Vinatieri K - IND ,0.00,Bears DEF ,7.00,P. Hillis RB - CLE ,0.00,T. Tebow QB - DEN ,16.96,M. Ingram RB - NO ,0.00,M. Colston WR - NO ,0.00,O. Daniels TE - HOU ,0.00,P. Manning QB - IND ,0.00,S. Smith WR - CAR ,12.60,Lions DEF ,5.00,77.30,bob,125.76
LeMar,6,E. Manning QB - NYG ,10.56,M. Lynch RB - SEA ,14.90,S. Jackson RB - STL ,6.10,H. Nicks WR - NYG ,6.90,S. Holmes WR - NYJ ,3.90,V. Davis TE - SF ,12.70,C. Johnson RB - TEN ,2.80,M. Crosby K - GB ,5.00,Jets DEF ,7.00,J. Maclin WR - PHI ,0.00,J. Graham TE - NO ,0.00,D. Thomas RB - MIA ,5.00,J. Addai RB - IND ,0.00,M. Austin WR - DAL ,0.00,R. Wayne WR - IND ,0.00,P. Rivers QB - LAC ,15.20,Giants DEF ,8.00,69.86,Quinten,111.50
Quinten,1,C. Newton QB - CAR ,24.90,S. Greene RB - NYJ ,1.40,L. McCoy RB - PHI ,11.50,P. Harvin WR - MIN ,15.40,V. Jackson WR - LAC ,22.50,J. Witten TE - DAL ,14.50,M. Forte RB - CHI ,8.30,D. Akers K - SF ,11.00,Bengals DEF ,2.00,A. Foster RB - HOU ,0.00,B. Wells RB - ARI ,1.30,J. Best RB - DET ,0.00,D. Brees QB - NO ,0.00,R. Fitzpatrick QB - BUF ,5.96,J. Jones WR - GB ,0.00,M. Wallace WR - PIT ,0.00,M. Williams WR - TB ,14.30,111.50,LeMar,69.86
bob,4,A. Rodgers QB - GB ,24.76,R. Mathews RB - LAC ,3.10,M. Turner RB - ATL ,14.90,J. Nelson WR - GB ,24.30,V. Cruz WR - NYG ,18.80,A. Gates TE - LAC ,12.30,R. Bush RB - MIA ,12.60,J. Hanson K - DET ,7.00,Ravens DEF ,8.00,D. McFadden RB - LV ,0.00,L. Blount RB - TB ,17.30,A. Green WR - CIN ,0.00,L. Robinson WR - DAL ,9.40,B. Marshall WR - MIA ,0.50,W. McGahee RB - DEN ,-0.20,D. Sproles RB - NO ,0.00,A. Brown WR - PIT ,0.00,125.76,Tilly,77.30
