Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Luck QB - IND ,15.28,M. Lynch RB - SEA ,15.80,L. Miller RB - MIA ,5.70,A. Brown WR - PIT ,12.30,M. Evans WR - TB ,7.30,J. Thomas TE - DEN ,3.00,T. Hilton WR - IND ,5.00,S. Gostkowski K - NE ,11.00,Cardinals DEF ,13.00,M. Ryan QB - ATL ,21.10,J. Maclin WR - PHI ,9.80,J. Jones WR - ATL ,0.00,C. Fleener TE - IND ,3.20,C. Hyde RB - SF ,5.50,A. Hurns WR - JAC ,7.00,D. Carpenter K - BUF ,15.00,Texans DEF ,13.00,88.38,the old man,68.42
Dannye Van,3,T. Brady QB - NE ,19.28,L. Blount RB - NE ,8.40,L. Murray RB - LV ,7.60,R. White WR - ATL ,11.80,K. Stills WR - NO ,6.70,R. Gronkowski TE - NE ,15.60,I. Crowell RB - CLE ,2.70,M. Bryant K - ATL ,8.00,Rams DEF ,5.00,R. Mathews RB - LAC ,0.00,A. Green WR - CIN ,4.90,L. Fitzgerald WR - ARI ,3.00,A. Ellington RB - ARI ,0.00,K. Allen WR - LAC ,1.80,G. Bernard RB - CIN ,10.30,J. Matthews WR - PHI ,0.00,Patriots DEF ,18.00,85.08,bob,136.32
Tilly,7,M. Stafford QB - DET ,10.32,A. Foster RB - HOU ,11.70,F. Gore RB - SF ,8.90,D. Hopkins WR - HOU ,7.70,K. Benjamin WR - CAR ,10.40,M. Bennett TE - CHI ,5.60,T. Richardson RB - IND ,4.10,N. Novak K - LAC ,4.00,Broncos DEF ,8.00,D. Jackson WR - WAS ,2.40,E. Decker WR - NYJ ,10.00,B. LaFell WR - NE ,6.60,J. Cutler QB - CHI ,13.76,W. Welker WR - DEN ,1.60,H. Miller TE - PIT ,6.80,D. Sproles RB - PHI ,7.30,K. Wright WR - TEN ,0.00,70.72,-,-
LeMar,8,C. Kaepernick QB - SF ,10.24,L. McCoy RB - PHI ,6.50,E. Lacy RB - GB ,16.80,V. Jackson WR - TB ,7.00,A. Jeffery WR - CHI ,13.80,A. Gates TE - LAC ,11.40,A. Johnson WR - HOU ,0.00,A. Vinatieri K - IND ,5.00,Bengals DEF ,17.00,D. McFadden RB - LV ,1.30,J. Edelman WR - NE ,15.40,J. Bell RB - DET ,10.30,M. Asiata RB - MIN ,14.60,S. Vereen RB - NE ,7.70,J. Witten TE - DAL ,6.90,B. Roethlisberger QB - PIT ,14.20,L. Donnell TE - NYG ,1.10,87.74,-,-
Quinten,6,A. Rodgers QB - GB ,6.10,R. Jennings RB - NYG ,0.30,S. Jackson RB - ATL ,5.70,J. Nelson WR - GB ,5.50,M. Sanu WR - CIN ,0.40,D. Walker TE - TEN ,9.30,S. Smith WR - BAL ,3.70,M. Crosby K - GB ,7.00,Colts DEF ,12.00,R. Rice RB ,0.00,P. Harvin WR - NYJ ,1.00,B. Marshall WR - CHI ,0.00,C. Ivory RB - NYJ ,8.60,D. Allen TE - IND ,7.60,T. Williams WR - DAL ,1.90,Z. Ertz TE - PHI ,3.20,49ers DEF ,8.00,50.00,-,-
bob,2,R. Wilson QB - SEA ,11.42,D. Murray RB - DAL ,20.40,L. Bell RB - PIT ,23.90,D. Bryant WR - DAL ,29.40,D. Thomas WR - DEN ,18.30,G. Olsen TE - CAR ,11.00,M. Ingram RB - NO ,11.90,C. Parkey K - PHI ,9.00,Eagles DEF ,1.00,T. Smith WR - BAL ,1.60,T. Romo QB - DAL ,20.50,F. Jackson RB - BUF ,9.80,R. Tannehill QB - MIA ,15.94,J. Randle RB - DAL ,1.30,T. Mason RB - STL ,1.30,M. Bryant WR - PIT ,3.10,Bills DEF ,17.00,136.32,Dannye Van,85.08
the old man,1,P. Manning QB - DEN ,13.02,J. Forsett RB - BAL ,4.70,C. Anderson RB - DEN ,9.60,E. Sanders WR - DEN ,5.30,C. Johnson WR - DET ,5.30,J. Graham TE - NO ,8.70,J. Gordon WR - CLE ,4.80,D. Bailey K - DAL ,8.00,Lions DEF ,9.00,J. Stewart RB - CAR ,6.10,R. Wayne WR - IND ,0.40,D. Herron RB - IND ,7.20,A. Morris RB - WAS ,4.90,S. Watkins WR - BUF ,2.80,A. Williams RB - NYG ,5.30,D. Moncrief WR - IND ,0.00,T. West RB - CLE ,2.30,68.42,Will,88.38
Jeff,4,D. Brees QB - NO ,27.20,M. Forte RB - CHI ,9.90,J. Charles RB - KC ,5.30,R. Cobb WR - GB ,11.10,O. Beckham WR - NYG ,30.30,T. Kelce TE - KC ,9.90,G. Tate WR - DET ,10.30,S. Hauschka K - SEA ,5.00,Seahawks DEF ,10.00,P. Garcon WR - WAS ,3.60,M. Crabtree WR - SF ,1.90,A. Boldin WR - SF ,2.30,M. Wallace WR - MIA ,16.40,M. Floyd WR - ARI ,5.50,D. Robinson RB - JAC ,0.00,M. Ball RB - DEN ,0.00,J. Hill RB - CIN ,27.20,119.00,-,-
