Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Luck QB - IND ,30.66,M. Lynch RB - SEA ,26.30,L. Miller RB - MIA ,11.70,J. Maclin WR - PHI ,27.80,A. Brown WR - PIT ,20.40,J. Thomas TE - DEN ,9.30,T. Hilton WR - IND ,13.10,S. Gostkowski K - NE ,13.00,Texans DEF ,17.00,M. Ryan QB - ATL ,0.00,J. Jones WR - ATL ,0.00,M. Jones-Drew RB - LV ,0.90,D. Baldwin WR - SEA ,3.80,K. Robinson RB - NO ,0.00,M. Evans WR - TB ,24.40,C. Hyde RB - SF ,2.20,A. Hurns WR - JAC ,23.20,169.26,Tilly,75.22
Dannye Van,2,T. Brady QB - NE ,27.72,R. Hillman RB - DEN ,18.30,A. Ellington RB - ARI ,19.40,L. Fitzgerald WR - ARI ,7.00,K. Allen WR - LAC ,4.70,R. Gronkowski TE - NE ,16.50,J. McKinnon RB - MIN ,6.80,R. Bullock K - HOU ,3.00,Chiefs DEF ,7.00,A. Green WR - CIN ,10.10,R. White WR - ATL ,0.00,R. Bush RB - DET ,0.00,B. Brown RB - BUF ,0.00,J. Gordon WR - CLE ,0.00,B. Cooks WR - NO ,3.80,B. Oliver RB - LAC ,2.60,Patriots DEF ,11.00,110.42,LeMar,68.06
Tilly,6,P. Rivers QB - LAC ,-2.18,A. Foster RB - HOU ,17.90,F. Gore RB - SF ,5.80,D. Jackson WR - WAS ,18.00,K. Benjamin WR - CAR ,1.80,H. Miller TE - PIT ,1.40,D. Hopkins WR - HOU ,17.50,A. Vinatieri K - IND ,16.00,Broncos DEF ,-1.00,M. Bennett TE - CHI ,0.00,B. Tate RB - PIT ,3.20,E. Decker WR - NYJ ,12.30,B. LaFell WR - NE ,11.30,J. Cutler QB - CHI ,0.00,W. Welker WR - DEN ,3.10,D. Sproles RB - PHI ,6.30,T. Richardson RB - IND ,4.20,75.22,Will,169.26
LeMar,8,N. Foles QB - PHI ,7.06,D. McFadden RB - LV ,6.70,L. McCoy RB - PHI ,12.30,A. Johnson WR - HOU ,1.20,V. Jackson WR - TB ,8.60,L. Donnell TE - NYG ,8.50,S. Vereen RB - NE ,12.70,J. Tucker K - BAL ,5.00,Bengals DEF ,6.00,J. Bell RB - DET ,0.00,C. Newton QB - CAR ,12.34,A. Gates TE - LAC ,2.80,J. Witten TE - DAL ,6.20,A. Jeffery WR - CHI ,0.00,C. Patterson WR - MIN ,0.90,E. Lacy RB - GB ,0.00,B. Sankey RB - TEN ,0.00,68.06,Dannye Van,110.42
Quinten,7,R. Wilson QB - SEA ,10.26,M. Asiata RB - MIN ,25.70,D. Martin RB - TB ,0.00,J. Edelman WR - NE ,14.90,T. Williams WR - DAL ,1.90,D. Allen TE - IND ,10.80,S. Smith WR - BAL ,3.60,N. Novak K - LAC ,0.00,Colts DEF ,5.00,J. Nelson WR - GB ,0.00,R. Jennings RB - NYG ,0.00,P. Harvin WR - NYJ ,13.70,G. Olsen TE - CAR ,3.00,B. Marshall WR - CHI ,0.00,S. Jackson RB - ATL ,0.00,A. Rodgers QB - GB ,0.00,A. Peterson RB - MIN ,0.00,72.16,Jeff,109.78
bob,1,C. Kaepernick QB - SF ,10.88,D. Murray RB - DAL ,9.00,L. Bell RB - PIT ,11.80,D. Bryant WR - DAL ,7.50,D. Thomas WR - DEN ,12.70,C. Fleener TE - IND ,13.70,M. Ingram RB - NO ,23.00,C. Parkey K - PHI ,7.00,Browns DEF ,7.00,E. Royal WR - LAC ,0.00,M. Stafford QB - DET ,0.00,D. Walker TE - TEN ,0.00,F. Jackson RB - BUF ,0.00,C. Ivory RB - NYJ ,2.20,M. Sanu WR - CIN ,16.40,T. Mason RB - STL ,5.70,Bills DEF ,0.00,102.58,the old man,96.12
the old man,3,P. Manning QB - DEN ,21.82,A. Bradshaw RB - IND ,7.90,A. Morris RB - WAS ,22.90,E. Sanders WR - DEN ,15.10,D. Moncrief WR - IND ,0.20,J. Reed TE - WAS ,1.70,J. Forsett RB - BAL ,10.50,D. Bailey K - DAL ,7.00,49ers DEF ,9.00,C. Johnson RB - NYJ ,10.10,J. Graham TE - NO ,14.30,C. Johnson WR - DET ,0.00,R. Wayne WR - IND ,13.00,G. Bernard RB - CIN ,0.00,S. Watkins WR - BUF ,0.00,A. Williams RB - NYG ,10.60,Lions DEF ,0.00,96.12,bob,102.58
Jeff,4,D. Brees QB - NO ,18.08,J. Charles RB - KC ,14.80,J. Hill RB - CIN ,28.30,M. Crabtree WR - SF ,4.00,M. Floyd WR - ARI ,3.60,Z. Ertz TE - PHI ,0.40,O. Beckham WR - NYG ,15.60,S. Hauschka K - SEA ,12.00,Seahawks DEF ,13.00,M. Forte RB - CHI ,0.00,P. Garcon WR - WAS ,1.50,G. Tate WR - DET ,0.00,R. Cobb WR - GB ,0.00,M. Wallace WR - MIA ,5.00,D. Robinson RB - JAC ,16.40,M. Ball RB - DEN ,0.00,Eagles DEF ,7.00,109.78,Quinten,72.16
