Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Luck QB - IND ,32.80,M. Lynch RB - SEA ,11.10,L. Miller RB - MIA ,12.70,A. Brown WR - PIT ,23.70,M. Evans WR - TB ,4.90,D. Sims TE - MIA ,5.80,T. Hilton WR - IND ,12.20,S. Gostkowski K - NE ,3.00,Texans DEF ,12.00,M. Ryan QB - ATL ,20.84,J. Maclin WR - PHI ,10.80,J. Thomas TE - DEN ,0.00,J. Jones WR - ATL ,24.90,C. Hyde RB - SF ,5.70,A. Hurns WR - JAC ,4.20,D. Carpenter K - BUF ,14.00,Cardinals DEF ,8.00,118.20,the old man,102.76
Dannye Van,3,T. Brady QB - NE ,17.70,A. Ellington RB - ARI ,1.20,G. Bernard RB - CIN ,5.30,A. Green WR - CIN ,11.70,J. Matthews WR - PHI ,11.10,R. Gronkowski TE - NE ,9.80,I. Crowell RB - CLE ,4.40,M. Bryant K - ATL ,17.00,Rams DEF ,32.00,R. Mathews RB - LAC ,10.60,L. Fitzgerald WR - ARI ,0.00,R. White WR - ATL ,0.00,R. Randle WR - NYG ,5.20,K. Allen WR - LAC ,24.10,L. Murray RB - LV ,0.00,J. McKinnon RB - MIN ,0.00,Patriots DEF ,3.00,110.20,Quinten,99.96
Tilly,7,P. Rivers QB - LAC ,27.22,A. Foster RB - HOU ,16.50,F. Gore RB - SF ,3.60,D. Jackson WR - WAS ,14.40,K. Benjamin WR - CAR ,5.60,M. Bennett TE - CHI ,10.90,D. Sproles RB - PHI ,3.20,G. Gano K - CAR ,7.00,Broncos DEF ,13.00,B. Tate RB - PIT ,1.50,E. Decker WR - NYJ ,1.80,B. LaFell WR - NE ,15.80,J. Cutler QB - CHI ,15.10,W. Welker WR - DEN ,1.20,H. Miller TE - PIT ,8.20,T. Richardson RB - IND ,1.20,D. Hopkins WR - HOU ,35.80,101.42,LeMar,87.04
LeMar,8,C. Kaepernick QB - SF ,2.54,L. McCoy RB - PHI ,19.90,E. Lacy RB - GB ,11.50,V. Jackson WR - TB ,2.40,A. Jeffery WR - CHI ,19.10,A. Gates TE - LAC ,8.30,A. Johnson WR - HOU ,9.30,A. Vinatieri K - IND ,7.00,Bengals DEF ,7.00,D. McFadden RB - LV ,4.50,J. Edelman WR - NE ,4.80,J. Bell RB - DET ,22.70,M. Asiata RB - MIN ,5.70,S. Vereen RB - NE ,3.20,J. Witten TE - DAL ,0.80,B. Roethlisberger QB - PIT ,26.20,L. Donnell TE - NYG ,3.50,87.04,Tilly,101.42
Quinten,6,A. Rodgers QB - GB ,24.92,R. Jennings RB - NYG ,21.40,C. Ivory RB - NYJ ,6.20,J. Nelson WR - GB ,11.30,B. Marshall WR - CHI ,4.20,D. Walker TE - TEN ,0.60,M. Sanu WR - CIN ,3.34,M. Crosby K - GB ,14.00,Colts DEF ,14.00,R. Rice RB ,0.00,P. Harvin WR - NYJ ,3.30,S. Smith WR - BAL ,0.20,S. Jackson RB - ATL ,10.10,D. Allen TE - IND ,0.00,T. Williams WR - DAL ,3.80,Z. Ertz TE - PHI ,0.00,49ers DEF ,5.00,99.96,Dannye Van,110.20
bob,2,R. Tannehill QB - MIA ,8.70,D. Murray RB - DAL ,17.30,L. Bell RB - PIT ,31.40,D. Bryant WR - DAL ,7.30,D. Thomas WR - DEN ,12.30,G. Olsen TE - CAR ,5.90,M. Ingram RB - NO ,12.10,C. Parkey K - PHI ,15.00,Eagles DEF ,14.00,T. Smith WR - BAL ,18.50,T. Romo QB - DAL ,3.86,F. Jackson RB - BUF ,9.70,R. Wilson QB - SEA ,16.94,J. Randle RB - DAL ,0.50,T. Mason RB - STL ,34.40,M. Bryant WR - PIT ,2.30,Bills DEF ,18.00,124.00,Jeff,109.18
the old man,1,P. Manning QB - DEN ,12.56,J. Forsett RB - BAL ,12.30,C. Anderson RB - DEN ,24.50,E. Sanders WR - DEN ,7.30,J. Gordon WR - CLE ,7.50,J. Graham TE - NO ,0.00,C. Johnson WR - DET ,26.60,D. Bailey K - DAL ,4.00,Lions DEF ,8.00,J. Stewart RB - CAR ,11.00,R. Wayne WR - IND ,3.10,D. Herron RB - IND ,13.60,J. Gray RB - NE ,0.40,A. Morris RB - WAS ,8.30,S. Watkins WR - BUF ,1.10,A. Williams RB - NYG ,3.70,T. West RB - CLE ,1.60,102.76,Will,118.20
Jeff,4,D. Brees QB - NO ,30.28,M. Forte RB - CHI ,5.80,J. Charles RB - KC ,11.90,R. Cobb WR - GB ,9.30,O. Beckham WR - NYG ,9.40,T. Kelce TE - KC ,3.60,G. Tate WR - DET ,8.90,S. Hauschka K - SEA ,13.00,Seahawks DEF ,17.00,P. Garcon WR - WAS ,0.90,M. Crabtree WR - SF ,1.00,A. Boldin WR - SF ,1.80,M. Wallace WR - MIA ,6.90,M. Floyd WR - ARI ,3.30,D. Robinson RB - JAC ,5.40,M. Ball RB - DEN ,0.00,J. Hill RB - CIN ,5.20,109.18,bob,124.00
