Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Luck QB - IND ,15.02,M. Lynch RB - SEA ,8.20,L. Miller RB - MIA ,6.70,J. Maclin WR - PHI ,5.90,M. Evans WR - TB ,10.70,J. Thomas TE - DEN ,0.00,T. Hilton WR - IND ,19.70,S. Gostkowski K - NE ,10.00,Texans DEF ,9.00,M. Ryan QB - ATL ,15.52,J. Jones WR - ATL ,12.80,A. Brown WR - PIT ,0.00,B. Rainey RB - TB ,2.10,C. Hyde RB - SF ,5.60,A. Hurns WR - JAC ,1.30,D. Carpenter K - BUF ,10.00,Cardinals DEF ,8.00,85.22,bob,140.14
Dannye Van,4,T. Brady QB - NE ,19.96,R. Mathews RB - LAC ,17.30,I. Crowell RB - CLE ,20.80,A. Green WR - CIN ,12.10,R. Randle WR - NYG ,3.60,R. Gronkowski TE - NE ,7.80,J. Matthews WR - PHI ,7.70,B. McManus K - DEN ,7.00,Patriots DEF ,8.00,L. Fitzgerald WR - ARI ,0.00,R. White WR - ATL ,9.60,R. Bush RB - DET ,0.00,R. Hillman RB - DEN ,0.00,A. Ellington RB - ARI ,6.30,K. Allen WR - LAC ,12.40,G. Bernard RB - CIN ,6.70,J. McKinnon RB - MIN ,6.30,104.26,Tilly,31.54
Tilly,7,P. Rivers QB - LAC ,13.54,B. Tate RB - PIT ,0.00,F. Gore RB - SF ,1.60,D. Jackson WR - WAS ,3.90,K. Benjamin WR - CAR ,0.00,M. Bennett TE - CHI ,3.70,B. LaFell WR - NE ,9.80,G. Gano K - CAR ,0.00,Broncos DEF ,-1.00,A. Foster RB - HOU ,0.00,E. Decker WR - NYJ ,6.30,J. Cutler QB - CHI ,7.20,W. Welker WR - DEN ,7.80,H. Miller TE - PIT ,0.00,D. Sproles RB - PHI ,9.90,T. Richardson RB - IND ,10.20,D. Hopkins WR - HOU ,3.90,31.54,Dannye Van,104.26
LeMar,8,C. Kaepernick QB - SF ,13.64,L. McCoy RB - PHI ,19.10,E. Lacy RB - GB ,25.80,V. Jackson WR - TB ,9.70,A. Jeffery WR - CHI ,8.20,A. Gates TE - LAC ,1.40,A. Johnson WR - HOU ,3.60,A. Vinatieri K - IND ,11.00,Bengals DEF ,9.00,D. McFadden RB - LV ,3.40,J. Edelman WR - NE ,8.90,J. Bell RB - DET ,4.60,M. Asiata RB - MIN ,0.00,S. Vereen RB - NE ,6.00,J. Witten TE - DAL ,9.00,B. Roethlisberger QB - PIT ,0.00,L. Donnell TE - NYG ,2.40,101.44,Jeff,151.20
Quinten,6,A. Rodgers QB - GB ,19.76,R. Jennings RB - NYG ,12.00,C. Ivory RB - NYJ ,3.80,J. Nelson WR - GB ,6.80,B. Marshall WR - CHI ,3.20,D. Walker TE - TEN ,15.50,M. Sanu WR - CIN ,10.90,M. Crosby K - GB ,6.00,Colts DEF ,15.00,P. Harvin WR - NYJ ,0.20,S. Smith WR - BAL ,14.90,S. Jackson RB - ATL ,11.10,A. Peterson RB - MIN ,0.00,D. Allen TE - IND ,0.00,T. Williams WR - DAL ,1.80,Z. Ertz TE - PHI ,3.00,49ers DEF ,11.00,92.96,the old man,155.08
bob,2,R. Wilson QB - SEA ,19.74,D. Murray RB - DAL ,14.30,M. Ingram RB - NO ,4.20,D. Bryant WR - DAL ,20.60,D. Thomas WR - DEN ,26.70,C. Fleener TE - IND ,2.80,T. Mason RB - STL ,8.80,C. Parkey K - PHI ,21.00,Bills DEF ,22.00,M. Stafford QB - DET ,10.36,T. Smith WR - BAL ,9.80,G. Olsen TE - CAR ,0.00,F. Jackson RB - BUF ,10.50,R. Tannehill QB - MIA ,26.62,L. Bell RB - PIT ,0.00,M. Bryant WR - PIT ,0.00,Eagles DEF ,17.00,140.14,Will,85.22
the old man,1,P. Manning QB - DEN ,28.08,J. Forsett RB - BAL ,31.00,A. Morris RB - WAS ,19.00,E. Sanders WR - DEN ,14.80,J. Gordon WR - CLE ,12.00,J. Graham TE - NO ,16.70,C. Anderson RB - DEN ,25.50,D. Bailey K - DAL ,7.00,Lions DEF ,1.00,J. Stewart RB - CAR ,0.00,C. Johnson WR - DET ,5.80,R. Wayne WR - IND ,1.00,D. Herron RB - IND ,7.60,J. Gray RB - NE ,0.00,S. Watkins WR - BUF ,3.50,A. Williams RB - NYG ,10.70,T. West RB - CLE ,7.10,155.08,Quinten,92.96
Jeff,3,D. Brees QB - NO ,28.30,M. Forte RB - CHI ,23.20,J. Charles RB - KC ,18.20,R. Cobb WR - GB ,5.80,O. Beckham WR - NYG ,26.40,T. Kelce TE - KC ,6.70,J. Hill RB - CIN ,15.60,S. Hauschka K - SEA ,15.00,Seahawks DEF ,12.00,P. Garcon WR - WAS ,3.40,M. Crabtree WR - SF ,5.80,G. Tate WR - DET ,11.00,A. Boldin WR - SF ,19.70,M. Wallace WR - MIA ,9.50,M. Floyd WR - ARI ,0.00,D. Robinson RB - JAC ,5.20,M. Ball RB - DEN ,0.00,151.20,LeMar,101.44
