Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,1,A. Luck QB - IND ,26.70,R. Mathews RB - LAC ,12.00,M. Lynch RB - SEA ,24.40,J. Jones WR - ATL ,9.60,A. Brown WR - PIT ,17.60,J. Thomas TE - DEN ,28.40,J. Maclin WR - PHI ,15.70,S. Gostkowski K - NE ,8.00,Cardinals DEF ,3.00,D. McFadden RB - LV ,2.10,M. Ryan QB - ATL ,31.42,R. Rice RB ,0.00,C. Clay TE - MIA ,2.70,D. Bowe WR - KC ,0.00,T. Hilton WR - IND ,4.10,M. Evans WR - TB ,3.70,C. Hyde RB - SF ,11.00,145.40,Dannye Van,78.84
Dannye Van,8,T. Romo QB - DAL ,9.24,T. Gerhart RB - JAC ,5.70,Z. Stacy RB - STL ,5.10,A. Green WR - CIN ,19.60,K. Allen WR - LAC ,3.70,R. Gronkowski TE - NE ,10.00,B. Cooks WR - NO ,15.50,M. Crosby K - GB ,4.00,Patriots DEF ,6.00,T. Brady QB - NE ,10.26,L. Fitzgerald WR - ARI ,2.20,R. White WR - ATL ,13.20,P. Thomas RB - NO ,8.90,L. Green TE - LAC ,2.40,J. Gordon WR - CLE ,0.00,A. Ellington RB - ARI ,6.00,Panthers DEF ,10.00,78.84,Will,145.40
Tilly,6,M. Stafford QB - DET ,30.04,A. Foster RB - HOU ,10.00,F. Gore RB - SF ,6.60,R. Cooper WR - PHI ,2.90,E. Decker WR - NYJ ,7.40,M. Bennett TE - CHI ,13.00,D. Jackson WR - WAS ,5.30,A. Vinatieri K - IND ,6.00,Broncos DEF ,7.00,M. Jones-Drew RB - LV ,2.30,W. Welker WR - DEN ,0.00,D. Sproles RB - PHI ,14.50,T. Richardson RB - IND ,5.10,R. Griffin QB - WAS ,8.88,D. Hopkins WR - HOU ,14.90,K. Benjamin WR - CAR ,15.20,A. Williams RB - NYG ,0.90,88.24,Jeff,92.32
LeMar,7,C. Palmer QB - ARI ,21.06,L. McCoy RB - PHI ,11.50,C. Spiller RB - BUF ,12.40,A. Johnson WR - HOU ,9.30,A. Jeffery WR - CHI ,7.10,Z. Ertz TE - PHI ,13.70,E. Lacy RB - GB ,4.50,J. Tucker K - BAL ,4.00,Buccaneers DEF ,2.00,J. Bell RB - DET ,11.60,C. Newton QB - CAR ,0.00,S. Vereen RB - NE ,13.10,J. Witten TE - DAL ,1.40,V. Jackson WR - TB ,3.60,K. Wright WR - TEN ,10.60,C. Patterson WR - MIN ,18.80,B. Sankey RB - TEN ,2.50,85.56,the old man,113.36
Quinten,5,A. Rodgers QB - GB ,9.56,R. Jennings RB - NYG ,15.60,A. Peterson RB - MIN ,9.30,P. Harvin WR - NYJ ,10.00,B. Marshall WR - CHI ,11.10,V. Davis TE - SF ,16.40,J. Nelson WR - GB ,8.30,N. Novak K - LAC ,5.00,Chiefs DEF ,4.00,J. Edelman WR - NE ,11.60,C. Shorts WR - JAC ,0.00,G. Olsen TE - CAR ,14.30,M. Colston WR - NO ,9.00,S. Smith WR - BAL ,17.80,D. Martin RB - TB ,1.60,R. Wilson QB - SEA ,18.54,T. Williams WR - DAL ,11.00,89.26,bob,95.88
bob,3,N. Foles QB - PHI ,14.88,D. Murray RB - DAL ,18.30,L. Bell RB - PIT ,25.70,D. Bryant WR - DAL ,5.50,D. Thomas WR - DEN ,4.80,D. Pitta TE - BAL ,8.30,R. Bush RB - DET ,6.40,P. Dawson K - SF ,4.00,Bengals DEF ,8.00,K. Moreno RB - MIA ,19.40,C. Kaepernick QB - SF ,17.14,T. Smith WR - BAL ,5.00,A. Boldin WR - SF ,9.90,S. Jackson RB - ATL ,5.20,F. Jackson RB - BUF ,7.40,J. Reed TE - WAS ,0.40,Ravens DEF ,0.00,95.88,Quinten,89.26
the old man,2,P. Manning QB - DEN ,22.46,A. Morris RB - WAS ,9.10,G. Bernard RB - CIN ,11.00,C. Johnson WR - DET ,28.40,V. Cruz WR - NYG ,2.40,J. Graham TE - NO ,8.20,E. Sanders WR - DEN ,8.80,D. Bailey K - DAL ,5.00,49ers DEF ,18.00,C. Johnson RB - NYJ ,15.10,D. Woodhead RB - LAC ,1.10,H. Nicks WR - IND ,9.60,R. Wayne WR - IND ,9.80,T. Austin WR - STL ,3.90,S. Watkins WR - BUF ,3.10,T. Mason RB - STL ,0.00,T. West RB - CLE ,10.00,113.36,LeMar,85.56
Jeff,4,D. Brees QB - NO ,15.52,M. Forte RB - CHI ,16.90,J. Charles RB - KC ,3.40,P. Garcon WR - WAS ,7.70,R. Cobb WR - GB ,11.80,J. Cameron TE - CLE ,4.70,M. Ball RB - DEN ,14.30,S. Hauschka K - SEA ,10.00,Seahawks DEF ,8.00,M. Crabtree WR - SF ,2.50,B. Tate RB - PIT ,4.10,G. Tate WR - DET ,9.70,K. Rudolph TE - MIN ,7.60,J. Cutler QB - CHI ,17.96,M. Wallace WR - MIA ,12.10,M. Floyd WR - ARI ,12.10,Bills DEF ,9.00,92.32,Tilly,88.24
