Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,A. Luck QB - IND ,24.60,M. Lynch RB - SEA ,6.20,L. Miller RB - MIA ,13.30,J. Jones WR - ATL ,6.90,A. Brown WR - PIT ,11.60,J. Thomas TE - DEN ,17.10,J. Maclin WR - PHI ,1.60,S. Gostkowski K - NE ,15.00,Packers DEF ,7.00,M. Ryan QB - ATL ,12.74,M. Jones-Drew RB - LV ,4.00,T. Hilton WR - IND ,28.30,K. Robinson RB - NO ,0.00,M. Evans WR - TB ,11.50,C. Hyde RB - SF ,1.50,A. Hurns WR - JAC ,1.80,Texans DEF ,12.00,103.30,the old man,103.48
Dannye Van,5,T. Brady QB - NE ,30.74,A. Ellington RB - ARI ,9.30,B. Oliver RB - LAC ,18.40,R. White WR - ATL ,4.00,K. Allen WR - LAC ,2.70,R. Gronkowski TE - NE ,9.40,S. Johnson RB - JAC ,7.70,M. Crosby K - GB ,9.00,Patriots DEF ,11.00,K. Moreno RB - MIA ,1.80,A. Green WR - CIN ,0.00,K. Cousins QB - WAS ,16.16,J. Gordon WR - CLE ,0.00,T. Kelce TE - KC ,0.00,Z. Stacy RB - STL ,3.40,B. Cooks WR - NO ,0.00,J. McKinnon RB - MIN ,8.20,102.24,Quinten,89.16
Tilly,6,P. Rivers QB - LAC ,25.82,A. Foster RB - HOU ,26.10,F. Gore RB - SF ,3.80,V. Cruz WR - NYG ,1.60,K. Benjamin WR - CAR ,10.90,M. Bennett TE - CHI ,7.20,A. Williams RB - NYG ,5.90,A. Vinatieri K - IND ,9.00,Broncos DEF ,15.00,D. Jackson WR - WAS ,18.00,M. Stafford QB - DET ,11.50,E. Decker WR - NYJ ,11.40,W. Welker WR - DEN ,0.80,D. Sproles RB - PHI ,9.90,T. Richardson RB - IND ,10.10,D. Hopkins WR - HOU ,1.20,Chargers DEF ,1.00,105.32,LeMar,103.36
LeMar,8,C. Newton QB - CAR ,34.06,L. McCoy RB - PHI ,15.40,C. Spiller RB - BUF ,-0.10,A. Jeffery WR - CHI ,13.60,C. Patterson WR - MIN ,1.70,A. Gates TE - LAC ,8.70,E. Lacy RB - GB ,4.00,J. Tucker K - BAL ,12.00,49ers DEF ,14.00,J. Bell RB - DET ,15.70,S. Vereen RB - NE ,0.70,A. Johnson WR - HOU ,13.90,J. Witten TE - DAL ,8.40,E. Manning QB - NYG ,6.34,V. Jackson WR - TB ,6.60,L. Donnell TE - NYG ,0.60,B. Sankey RB - TEN ,6.80,103.36,Tilly,105.32
Quinten,7,A. Rodgers QB - GB ,25.96,S. Jackson RB - ATL ,2.50,D. Martin RB - TB ,4.80,B. Marshall WR - CHI ,11.30,T. Williams WR - DAL ,7.00,D. Allen TE - IND ,4.90,J. Nelson WR - GB ,16.70,N. Novak K - LAC ,7.00,Colts DEF ,9.00,R. Jennings RB - NYG ,0.00,P. Harvin WR - NYJ ,-0.10,J. Edelman WR - NE ,10.10,G. Olsen TE - CAR ,12.20,S. Smith WR - BAL ,17.00,A. Peterson RB - MIN ,0.00,R. Wilson QB - SEA ,10.24,Chiefs DEF ,0.00,89.16,Dannye Van,102.24
bob,4,N. Foles QB - PHI ,14.42,D. Murray RB - DAL ,20.60,L. Bell RB - PIT ,10.50,D. Bryant WR - DAL ,6.30,D. Thomas WR - DEN ,18.40,D. Walker TE - TEN ,5.70,C. Ivory RB - NYJ ,2.10,C. Parkey K - PHI ,9.00,Bills DEF ,-2.00,E. Royal WR - LAC ,10.90,C. Kaepernick QB - SF ,29.42,M. Asiata RB - MIN ,1.30,M. Ingram RB - NO ,0.00,F. Jackson RB - BUF ,10.30,R. Bush RB - DET ,0.00,J. Jones WR - LV ,11.60,M. Sanu WR - CIN ,18.00,85.02,Jeff,133.84
the old man,1,P. Manning QB - DEN ,21.48,A. Bradshaw RB - IND ,11.90,G. Bernard RB - CIN ,21.70,R. Wayne WR - IND ,3.50,B. Quick WR - STL ,1.00,O. Daniels TE - BAL ,3.40,A. Morris RB - WAS ,5.50,D. Bailey K - DAL ,14.00,Lions DEF ,21.00,C. Johnson RB - NYJ ,1.10,J. Forsett RB - BAL ,11.10,H. Nicks WR - IND ,1.80,J. Graham TE - NO ,0.00,E. Sanders WR - DEN ,3.80,C. Johnson WR - DET ,0.00,S. Watkins WR - BUF ,2.70,T. West RB - CLE ,0.00,103.48,Will,103.30
Jeff,3,J. Flacco QB - BAL ,32.24,M. Forte RB - CHI ,27.70,J. Hill RB - CIN ,9.50,M. Crabtree WR - SF ,10.90,R. Cobb WR - GB ,11.90,J. Cameron TE - CLE ,16.20,G. Tate WR - DET ,4.40,S. Hauschka K - SEA ,11.00,Seahawks DEF ,10.00,J. Charles RB - KC ,0.00,P. Garcon WR - WAS ,9.10,D. Brees QB - NO ,0.00,M. Wallace WR - MIA ,12.70,M. Floyd WR - ARI ,10.70,M. Ball RB - DEN ,0.00,Z. Ertz TE - PHI ,10.70,Eagles DEF ,20.00,133.84,bob,85.02
