Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Luck QB - IND ,26.60,M. Lynch RB - SEA ,6.40,L. Miller RB - MIA ,9.90,J. Jones WR - ATL ,5.80,D. Baldwin WR - SEA ,6.10,J. Thomas TE - DEN ,2.30,T. Hilton WR - IND ,21.50,S. Gostkowski K - NE ,15.00,Texans DEF ,7.00,M. Ryan QB - ATL ,15.72,J. Maclin WR - PHI ,30.70,M. Jones-Drew RB - LV ,1.40,A. Brown WR - PIT ,25.80,K. Robinson RB - NO ,0.00,M. Evans WR - TB ,7.80,C. Hyde RB - SF ,0.00,A. Hurns WR - JAC ,4.90,100.60,Dannye Van,160.86
Dannye Van,3,T. Brady QB - NE ,34.16,R. Hillman RB - DEN ,13.80,A. Ellington RB - ARI ,12.50,L. Fitzgerald WR - ARI ,22.00,K. Allen WR - LAC ,13.30,R. Gronkowski TE - NE ,32.90,J. McKinnon RB - MIN ,8.20,M. Crosby K - GB ,11.00,Patriots DEF ,13.00,A. Green WR - CIN ,0.00,R. White WR - ATL ,6.60,R. Bush RB - DET ,0.00,B. Brown RB - BUF ,1.50,J. Gordon WR - CLE ,0.00,T. Kelce TE - KC ,4.50,B. Cooks WR - NO ,21.80,B. Oliver RB - LAC ,6.30,160.86,Will,100.60
Tilly,6,P. Rivers QB - LAC ,19.78,A. Foster RB - HOU ,35.30,B. Tate RB - PIT ,9.40,D. Hopkins WR - HOU ,9.50,K. Benjamin WR - CAR ,9.40,M. Bennett TE - CHI ,15.50,D. Jackson WR - WAS ,13.60,A. Vinatieri K - IND ,10.00,Broncos DEF ,6.00,E. Decker WR - NYJ ,4.00,B. LaFell WR - NE ,18.40,J. Cutler QB - CHI ,21.68,W. Welker WR - DEN ,0.50,F. Gore RB - SF ,0.00,D. Sproles RB - PHI ,0.00,T. Richardson RB - IND ,0.00,A. Williams RB - NYG ,0.00,128.48,Jeff,118.24
LeMar,8,T. Romo QB - DAL ,12.46,L. McCoy RB - PHI ,9.70,E. Lacy RB - GB ,18.20,A. Johnson WR - HOU ,5.50,A. Jeffery WR - CHI ,11.90,J. Witten TE - DAL ,13.00,S. Vereen RB - NE ,4.50,J. Tucker K - BAL ,14.00,Bears DEF ,-3.00,J. Bell RB - DET ,6.10,C. Spiller RB - BUF ,0.00,C. Newton QB - CAR ,5.24,A. Gates TE - LAC ,17.40,V. Jackson WR - TB ,1.30,L. Donnell TE - NYG ,0.00,C. Patterson WR - MIN ,9.60,B. Sankey RB - TEN ,6.00,86.26,the old man,124.64
Quinten,7,A. Rodgers QB - GB ,24.82,M. Asiata RB - MIN ,2.70,D. Martin RB - TB ,2.60,B. Marshall WR - CHI ,3.50,T. Williams WR - DAL ,6.90,D. Allen TE - IND ,8.10,J. Nelson WR - GB ,2.50,N. Novak K - LAC ,3.00,Colts DEF ,0.00,R. Jennings RB - NYG ,0.00,P. Harvin WR - NYJ ,5.00,J. Edelman WR - NE ,1.40,G. Olsen TE - CAR ,1.60,S. Smith WR - BAL ,3.50,S. Jackson RB - ATL ,12.00,A. Peterson RB - MIN ,0.00,R. Wilson QB - SEA ,13.46,54.12,bob,133.50
bob,2,M. Stafford QB - DET ,19.90,D. Murray RB - DAL ,20.10,L. Bell RB - PIT ,14.80,D. Bryant WR - DAL ,9.00,D. Thomas WR - DEN ,10.50,D. Walker TE - TEN ,9.70,M. Ingram RB - NO ,23.50,C. Parkey K - PHI ,10.00,Bills DEF ,16.00,E. Royal WR - LAC ,2.90,A. Smith RB - ATL ,0.50,C. Kaepernick QB - SF ,0.00,F. Jackson RB - BUF ,0.00,J. Jones WR - LV ,6.20,C. Ivory RB - NYJ ,16.30,M. Sanu WR - CIN ,15.20,T. Mason RB - STL ,3.30,133.50,Quinten,54.12
the old man,1,P. Manning QB - DEN ,23.44,A. Bradshaw RB - IND ,14.70,G. Bernard RB - CIN ,10.70,E. Sanders WR - DEN ,30.60,S. Watkins WR - BUF ,21.70,J. Reed TE - WAS ,4.00,J. Forsett RB - BAL ,10.50,D. Bailey K - DAL ,5.00,Lions DEF ,4.00,C. Johnson RB - NYJ ,2.00,A. Dixon RB - BUF ,4.40,J. Graham TE - NO ,11.90,C. Johnson WR - DET ,0.00,R. Wayne WR - IND ,0.00,B. Quick WR - STL ,1.00,A. Morris RB - WAS ,14.50,T. West RB - CLE ,2.10,124.64,LeMar,86.26
Jeff,4,D. Brees QB - NO ,25.04,M. Forte RB - CHI ,24.80,J. Charles RB - KC ,21.10,R. Cobb WR - GB ,18.60,M. Floyd WR - ARI ,0.00,J. Cameron TE - CLE ,4.00,P. Garcon WR - WAS ,4.70,S. Hauschka K - SEA ,9.00,Seahawks DEF ,11.00,M. Crabtree WR - SF ,0.00,G. Tate WR - DET ,21.10,A. Holmes WR - LV ,12.90,M. Wallace WR - MIA ,5.90,M. Ball RB - DEN ,0.00,Z. Ertz TE - PHI ,4.80,J. Hill RB - CIN ,5.30,Eagles DEF ,2.00,118.24,Tilly,128.48
