Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Luck QB - IND ,23.46,M. Lynch RB - SEA ,15.30,L. Miller RB - MIA ,8.90,J. Jones WR - ATL ,31.90,A. Brown WR - PIT ,11.70,C. Fleener TE - IND ,5.60,T. Hilton WR - IND ,25.00,S. Gostkowski K - NE ,11.00,Texans DEF ,10.00,M. Ryan QB - ATL ,31.30,J. Maclin WR - PHI ,8.10,J. Thomas TE - DEN ,0.00,M. Evans WR - TB ,16.50,C. Hyde RB - SF ,1.20,A. Hurns WR - JAC ,9.60,D. Carpenter K - BUF ,5.00,Cardinals DEF ,10.00,142.86,Jeff,104.70
Dannye Van,3,T. Brady QB - NE ,19.38,R. Mathews RB - LAC ,4.80,G. Bernard RB - CIN ,3.60,A. Green WR - CIN ,28.40,K. Allen WR - LAC ,0.30,R. Gronkowski TE - NE ,14.70,I. Crowell RB - CLE ,11.40,M. Bryant K - ATL ,9.00,Rams DEF ,27.00,L. Fitzgerald WR - ARI ,3.40,R. White WR - ATL ,10.20,R. Randle WR - NYG ,0.90,A. Ellington RB - ARI ,0.00,L. Murray RB - LV ,8.50,J. Matthews WR - PHI ,2.30,Patriots DEF ,10.00,-,-,118.58,Quinten,108.08
Tilly,7,M. Stafford QB - DET ,24.24,A. Foster RB - HOU ,20.80,F. Gore RB - SF ,6.30,D. Hopkins WR - HOU ,4.90,K. Benjamin WR - CAR ,8.40,M. Bennett TE - CHI ,14.40,T. Richardson RB - IND ,3.00,N. Novak K - LAC ,2.00,Broncos DEF ,11.00,D. Jackson WR - WAS ,0.00,E. Decker WR - NYJ ,8.90,B. LaFell WR - NE ,2.10,J. Cutler QB - CHI ,26.54,W. Welker WR - DEN ,8.20,H. Miller TE - PIT ,8.10,D. Sproles RB - PHI ,0.00,K. Wright WR - TEN ,0.00,95.04,-,-
LeMar,8,C. Kaepernick QB - SF ,9.56,L. McCoy RB - PHI ,3.00,E. Lacy RB - GB ,22.60,V. Jackson WR - TB ,15.90,A. Jeffery WR - CHI ,15.50,A. Gates TE - LAC ,3.40,A. Johnson WR - HOU ,1.70,A. Vinatieri K - IND ,9.00,Bengals DEF ,-4.00,D. McFadden RB - LV ,0.50,J. Edelman WR - NE ,20.50,J. Bell RB - DET ,25.30,M. Asiata RB - MIN ,6.40,S. Vereen RB - NE ,3.10,J. Witten TE - DAL ,2.60,B. Roethlisberger QB - PIT ,27.90,L. Donnell TE - NYG ,2.80,76.66,-,-
Quinten,6,A. Rodgers QB - GB ,27.88,R. Jennings RB - NYG ,2.20,S. Jackson RB - ATL ,13.60,J. Nelson WR - GB ,26.60,B. Marshall WR - CHI ,6.10,D. Walker TE - TEN ,2.70,S. Smith WR - BAL ,13.00,M. Crosby K - GB ,15.00,49ers DEF ,1.00,R. Rice RB ,0.00,P. Harvin WR - NYJ ,18.70,C. Ivory RB - NYJ ,5.70,M. Sanu WR - CIN ,1.60,D. Allen TE - IND ,0.50,T. Williams WR - DAL ,0.00,Z. Ertz TE - PHI ,9.90,Colts DEF ,9.00,108.08,Dannye Van,118.58
bob,2,T. Romo QB - DAL ,20.00,D. Murray RB - DAL ,28.80,J. Randle RB - DAL ,7.70,D. Bryant WR - DAL ,8.20,D. Thomas WR - DEN ,1.10,G. Olsen TE - CAR ,13.20,M. Ingram RB - NO ,3.60,C. Parkey K - PHI ,2.00,Bills DEF ,6.00,T. Smith WR - BAL ,0.00,F. Jackson RB - BUF ,7.20,R. Tannehill QB - MIA ,13.68,R. Wilson QB - SEA ,29.32,L. Bell RB - PIT ,41.50,T. Mason RB - STL ,6.60,M. Bryant WR - PIT ,16.90,Eagles DEF ,6.00,90.60,-,-
the old man,1,P. Manning QB - DEN ,2.72,D. Herron RB - IND ,7.10,T. West RB - CLE ,5.40,R. Wayne WR - IND ,0.50,S. Watkins WR - BUF ,10.70,J. Graham TE - NO ,2.50,D. Moncrief WR - IND ,3.30,D. Bailey K - DAL ,11.00,Lions DEF ,13.00,J. Forsett RB - BAL ,13.80,J. Stewart RB - CAR ,21.50,E. Sanders WR - DEN ,6.90,C. Johnson WR - DET ,21.80,A. Morris RB - WAS ,1.70,J. Gordon WR - CLE ,1.50,C. Anderson RB - DEN ,23.80,A. Williams RB - NYG ,20.70,56.22,-,-
Jeff,4,D. Brees QB - NO ,12.00,M. Forte RB - CHI ,16.00,J. Charles RB - KC ,23.10,R. Cobb WR - GB ,5.70,O. Beckham WR - NYG ,19.90,T. Kelce TE - KC ,9.00,G. Tate WR - DET ,5.00,S. Hauschka K - SEA ,6.00,Seahawks DEF ,8.00,P. Garcon WR - WAS ,9.50,M. Crabtree WR - SF ,5.60,A. Boldin WR - SF ,5.80,M. Wallace WR - MIA ,3.90,M. Floyd WR - ARI ,8.50,D. Robinson RB - JAC ,3.00,M. Ball RB - DEN ,0.00,J. Hill RB - CIN ,6.70,104.70,Will,142.86
