Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,3,A. Luck QB - IND ,20.26,M. Lynch RB - SEA ,7.10,L. Miller RB - MIA ,14.30,J. Jones WR - ATL ,5.60,A. Brown WR - PIT ,13.12,J. Thomas TE - DEN ,2.70,T. Hilton WR - IND ,10.70,S. Gostkowski K - NE ,9.00,Texans DEF ,4.00,M. Ryan QB - ATL ,11.82,J. Maclin WR - PHI ,0.00,M. Jones-Drew RB - LV ,0.60,K. Robinson RB - NO ,0.60,M. Evans WR - TB ,0.00,C. Hyde RB - SF ,2.30,A. Hurns WR - JAC ,0.70,Packers DEF ,6.00,86.78,Jeff,100.48
Dannye Van,5,T. Brady QB - NE ,22.44,A. Ellington RB - ARI ,16.00,B. Oliver RB - LAC ,7.80,R. White WR - ATL ,16.00,B. Cooks WR - NO ,2.30,R. Gronkowski TE - NE ,6.80,R. Bush RB - DET ,3.20,M. Crosby K - GB ,8.00,Patriots DEF ,3.00,A. Green WR - CIN ,0.00,L. Fitzgerald WR - ARI ,2.10,K. Cousins QB - WAS ,1.56,R. Hillman RB - DEN ,22.30,J. Gordon WR - CLE ,0.00,K. Allen WR - LAC ,5.80,T. Kelce TE - KC ,3.30,J. McKinnon RB - MIN ,10.10,85.54,the old man,76.62
Tilly,6,P. Rivers QB - LAC ,14.20,A. Foster RB - HOU ,15.50,F. Gore RB - SF ,2.00,D. Jackson WR - WAS ,4.90,E. Decker WR - NYJ ,6.50,M. Bennett TE - CHI ,5.80,A. Williams RB - NYG ,5.10,A. Vinatieri K - IND ,11.00,Broncos DEF ,9.00,M. Stafford QB - DET ,16.06,B. Tate RB - PIT ,3.40,B. LaFell WR - NE ,5.50,W. Welker WR - DEN ,11.00,D. Sproles RB - PHI ,0.00,T. Richardson RB - IND ,11.80,D. Hopkins WR - HOU ,8.80,K. Benjamin WR - CAR ,12.10,74.00,bob,117.72
LeMar,8,C. Newton QB - CAR ,14.30,C. Spiller RB - BUF ,5.60,S. Vereen RB - NE ,23.40,A. Johnson WR - HOU ,7.70,A. Jeffery WR - CHI ,0.90,J. Witten TE - DAL ,2.70,E. Lacy RB - GB ,13.30,J. Tucker K - BAL ,9.00,Bears DEF ,4.00,L. McCoy RB - PHI ,0.00,J. Bell RB - DET ,12.70,A. Gates TE - LAC ,12.10,E. Manning QB - NYG ,23.02,V. Jackson WR - TB ,0.00,L. Donnell TE - NYG ,5.00,C. Patterson WR - MIN ,7.20,B. Sankey RB - TEN ,5.60,80.90,Quinten,90.30
Quinten,7,A. Rodgers QB - GB ,24.30,M. Asiata RB - MIN ,3.70,S. Jackson RB - ATL ,2.50,B. Marshall WR - CHI ,4.80,T. Williams WR - DAL ,7.80,D. Allen TE - IND ,11.20,J. Nelson WR - GB ,14.00,N. Novak K - LAC ,8.00,Colts DEF ,14.00,R. Jennings RB - NYG ,0.00,P. Harvin WR - NYJ ,0.00,J. Edelman WR - NE ,5.20,G. Olsen TE - CAR ,10.50,S. Smith WR - BAL ,6.70,A. Peterson RB - MIN ,0.00,D. Martin RB - TB ,0.00,R. Wilson QB - SEA ,37.12,90.30,LeMar,80.90
bob,4,C. Kaepernick QB - SF ,14.32,D. Murray RB - DAL ,19.20,L. Bell RB - PIT ,20.50,D. Bryant WR - DAL ,15.10,D. Thomas WR - DEN ,29.10,D. Walker TE - TEN ,1.70,F. Jackson RB - BUF ,2.80,P. Dawson K - SF ,5.00,Bills DEF ,10.00,E. Royal WR - LAC ,2.00,A. Smith RB - ATL ,0.90,M. Ingram RB - NO ,2.90,J. Cutler QB - CHI ,7.90,J. Jones WR - LV ,3.50,C. Ivory RB - NYJ ,18.50,M. Sanu WR - CIN ,5.40,C. Parkey K - PHI ,0.00,117.72,Tilly,74.00
the old man,1,P. Manning QB - DEN ,28.62,A. Bradshaw RB - IND ,18.80,G. Bernard RB - CIN ,1.60,R. Wayne WR - IND ,1.50,B. Quick WR - STL ,3.30,J. Reed TE - WAS ,5.40,A. Morris RB - WAS ,5.40,D. Bailey K - DAL ,7.00,Lions DEF ,5.00,C. Johnson RB - NYJ ,8.00,J. Forsett RB - BAL ,9.50,H. Nicks WR - IND ,0.00,J. Graham TE - NO ,0.00,E. Sanders WR - DEN ,10.10,C. Johnson WR - DET ,0.00,S. Watkins WR - BUF ,24.20,T. West RB - CLE ,0.80,76.62,Dannye Van,85.54
Jeff,2,D. Brees QB - NO ,20.98,M. Forte RB - CHI ,22.90,J. Charles RB - KC ,16.70,R. Cobb WR - GB ,18.30,M. Floyd WR - ARI ,10.70,J. Cameron TE - CLE ,0.50,A. Holmes WR - LV ,3.40,S. Hauschka K - SEA ,8.00,Seahawks DEF ,-1.00,P. Garcon WR - WAS ,14.70,M. Crabtree WR - SF ,2.70,G. Tate WR - DET ,21.40,M. Wallace WR - MIA ,11.00,M. Ball RB - DEN ,0.00,Z. Ertz TE - PHI ,0.00,J. Hill RB - CIN ,1.50,Eagles DEF ,0.00,100.48,Will,86.78
