Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,6,A. Luck QB - IND ,30.02,C. Johnson RB - TEN ,17.00,M. Lynch RB - SEA ,15.40,J. Edelman WR - NE ,4.40,R. Randle WR - NYG ,8.00,H. Miller TE - PIT ,5.70,B. Green-Ellis RB - CIN ,2.40,D. Bailey K - DAL ,5.00,Cowboys DEF ,16.00,H. Douglas WR - ATL ,20.90,B. Tate RB - HOU ,5.50,R. Cobb WR - GB ,0.00,J. Jones WR - ATL ,0.00,T. Gonzalez TE - ATL ,3.00,P. Rivers QB - LAC ,15.80,M. Williams WR - TB ,3.20,M. Floyd WR - ARI ,5.80,103.92,Jeff,82.50
Dannye Van,1,J. Cutler QB - CHI ,-0.88,A. Foster RB - HOU ,1.10,R. Bush RB - DET ,9.40,A. Green WR - CIN ,21.50,V. Jackson WR - TB ,25.80,J. Cameron TE - CLE ,11.50,E. Decker WR - DEN ,21.00,S. Hauschka K - SEA ,12.00,49ers DEF ,14.00,M. Ryan QB - ATL ,21.72,R. Mathews RB - LAC ,17.00,T. Smith WR - BAL ,6.10,S. Jackson RB - ATL ,0.00,A. Ellington RB - ARI ,1.30,T. Austin WR - STL ,1.90,J. Randle RB - DAL ,9.30,Bengals DEF ,0.00,115.42,the old man,109.64
Tilly,3,M. Stafford QB - DET ,26.28,A. Morris RB - WAS ,9.50,L. Bell RB - PIT ,9.90,R. Wayne WR - IND ,5.00,W. Welker WR - DEN ,9.60,J. Finley TE - GB ,13.20,D. Jackson WR - PHI ,2.10,P. Dawson K - SF ,7.00,Colts DEF ,11.00,B. Hartline WR - MIA ,6.90,C. Clay TE - MIA ,6.70,M. Jones-Drew RB - JAX ,5.60,T. Brady QB - NE ,7.12,A. Boldin WR - SF ,7.40,D. Sproles RB - NO ,0.00,J. Jones WR - GB ,0.00,D. Richardson RB - STL ,1.80,93.58,bob,66.80
LeMar,5,T. Romo QB - DAL ,12.88,L. McCoy RB - PHI ,8.10,L. Miller RB - MIA ,4.70,B. LaFell WR - CAR ,3.50,A. Jeffery WR - CHI ,12.10,J. Witten TE - DAL ,4.80,R. Rice RB - BAL ,7.20,R. Gould K - CHI ,11.00,Chiefs DEF ,8.00,R. Mendenhall RB - ARI ,8.20,P. Garcon WR - WAS ,5.80,D. Moore WR - LV ,0.00,D. Williams RB - CAR ,5.90,L. Fitzgerald WR - ARI ,1.70,R. Griffin QB - WAS ,26.32,M. Ball RB - DEN ,0.00,E. Lacy RB - GB ,16.80,72.28,Quinten,108.20
Quinten,2,A. Rodgers QB - GB ,23.60,F. Gore RB - SF ,22.40,A. Peterson RB - MIN ,5.60,G. Jennings WR - MIN ,4.10,B. Marshall WR - CHI ,7.50,R. Gronkowski TE - NE ,11.40,D. Woodhead RB - LAC ,13.60,S. Gostkowski K - NE ,9.00,Seahawks DEF ,11.00,D. McFadden RB - LV ,0.00,B. Pettigrew TE - DET ,6.70,S. Rice WR - SEA ,11.00,M. Austin WR - DAL ,0.00,S. Smith WR - CAR ,12.90,A. Johnson WR - HOU ,8.90,R. Wilson QB - SEA ,20.30,Rams DEF ,4.00,108.20,LeMar,72.28
bob,4,N. Foles QB - PHI ,5.70,J. Charles RB - KC ,16.30,D. Martin RB - TB ,5.40,J. Nelson WR - GB ,10.20,D. Thomas WR - DEN ,14.20,V. Davis TE - SF ,6.20,J. Blackmon WR - JAX ,5.80,B. Walsh K - MIN ,1.00,Titans DEF ,2.00,S. Bradford QB - STL ,12.30,D. Murray RB - DAL ,0.00,B. Powell RB - NYJ ,0.60,J. Snelling RB - ATL ,1.40,M. Vick QB - PHI ,0.00,W. McGahee RB - CLE ,3.90,M. Brown WR - BAL ,2.20,Broncos DEF ,0.00,66.80,Tilly,93.58
the old man,8,P. Manning QB - DEN ,25.34,K. Moreno RB - DEN ,10.90,S. Ridley RB - NE ,11.30,C. Johnson WR - DET ,27.50,T. Hilton WR - IND ,2.70,J. Thomas TE - DEN ,10.10,M. Wallace WR - MIA ,8.80,J. Scobee K - JAX ,6.00,Eagles DEF ,7.00,D. Amendola WR - NE ,0.00,C. Spiller RB - BUF ,0.70,J. Graham TE - NO ,0.00,F. Jackson RB - BUF ,14.50,T. Williams WR - DAL ,13.10,K. Thompkins WR - NE ,1.60,K. Allen WR - LAC ,6.70,D. Hopkins WR - HOU ,13.60,109.64,Dannye Van,115.42
Jeff,7,E. Manning QB - NYG ,12.50,M. Forte RB - CHI ,28.90,G. Bernard RB - CIN ,5.90,D. Bryant WR - DAL ,11.00,V. Cruz WR - NYG ,5.00,A. Gates TE - LAC ,3.10,J. Gordon WR - CLE ,2.10,M. Prater K - DEN ,9.00,Bears DEF ,5.00,J. Cook TE - STL ,3.30,P. Harvin WR - SEA ,0.00,J. Bell RB - DET ,5.60,M. Colston WR - NO ,0.00,D. Brees QB - NO ,0.00,R. White WR - ATL ,0.00,A. Brown WR - PIT ,5.30,T. Richardson RB - IND ,1.70,82.50,Will,103.92
