Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,4,A. Smith QB - KC ,31.18,C. Johnson RB - TEN ,15.10,Z. Stacy RB - STL ,20.30,H. Douglas WR - ATL ,3.70,V. Jackson WR - TB ,11.80,M. Bennett TE - CHI ,5.10,M. Lynch RB - SEA ,18.00,S. Gostkowski K - NE ,8.00,Cowboys DEF ,0.00,C. Kaepernick QB - SF ,20.32,R. Cobb WR - GB ,0.00,J. Jones WR - ATL ,0.00,T. Gonzalez TE - ATL ,12.20,M. Wallace WR - MIA ,17.80,A. Luck QB - IND ,16.10,R. Randle WR - NYG ,0.00,J. Reed TE - WAS ,0.00,113.18,-,-
Dannye Van,3,P. Rivers QB - LAC ,15.54,B. Tate RB - HOU ,9.20,S. Jackson RB - ATL ,16.30,A. Green WR - CIN ,9.30,K. Allen WR - LAC ,14.90,D. Pitta TE - BAL ,2.40,E. Decker WR - DEN ,4.20,A. Vinatieri K - IND ,11.00,Bengals DEF ,2.00,M. Ryan QB - ATL ,8.30,D. Amendola WR - NE ,13.10,J. Cameron TE - CLE ,2.30,C. Shorts WR - JAX ,0.00,J. McCown QB - CHI ,0.00,R. Bush RB - DET ,16.10,A. Ellington RB - ARI ,15.80,S. Hauschka K - SEA ,11.00,84.84,bob,125.22
Tilly,5,T. Brady QB - NE ,20.56,A. Morris RB - WAS ,6.60,L. Bell RB - PIT ,16.70,D. Jackson WR - PHI ,25.50,K. Wright WR - TEN ,15.00,J. Cook TE - STL ,0.80,A. Boldin WR - SF ,4.30,D. Akers K - DET ,4.00,Packers DEF ,3.00,M. Stafford QB - DET ,8.30,B. Hartline WR - MIA ,7.00,M. Jones-Drew RB - JAX ,0.00,W. Welker WR - DEN ,0.00,D. Sproles RB - NO ,6.20,J. Jones WR - GB ,10.90,J. Boykin WR - GB ,8.30,R. Streater WR - LV ,5.90,96.46,Quinten,71.74
LeMar,8,C. Newton QB - CAR ,16.12,R. Rice RB - BAL ,6.40,L. McCoy RB - PHI ,10.60,L. Fitzgerald WR - ARI ,4.90,A. Jeffery WR - CHI ,12.90,J. Witten TE - DAL ,13.10,E. Lacy RB - GB ,23.10,S. Janikowski K - LV ,7.00,Dolphins DEF ,4.00,P. Garcon WR - WAS ,18.90,G. Tate WR - SEA ,2.50,D. Moore WR - LV ,4.60,D. Walker TE - TEN ,11.30,T. Romo QB - DAL ,18.32,L. Miller RB - MIA ,6.10,M. Ball RB - DEN ,4.80,Chiefs DEF ,19.00,98.12,-,-
Quinten,1,R. Wilson QB - SEA ,15.24,D. Woodhead RB - LAC ,4.20,F. Gore RB - SF ,8.60,B. Marshall WR - CHI ,15.50,A. Johnson WR - HOU ,1.80,C. Fleener TE - IND ,0.00,D. Bowe WR - KC ,2.40,J. Tucker K - BAL ,22.00,Broncos DEF ,2.00,D. McFadden RB - LV ,0.00,J. Flacco QB - BAL ,10.18,R. Gronkowski TE - NE ,0.00,G. Jennings WR - MIN ,22.30,S. Smith WR - CAR ,2.00,A. Rodgers QB - GB ,0.00,A. Peterson RB - MIN ,0.00,Seahawks DEF ,24.00,71.74,Tilly,96.46
bob,2,N. Foles QB - PHI ,33.22,D. Murray RB - DAL ,21.30,S. Vereen RB - NE ,2.10,D. Bryant WR - DAL ,21.30,D. Thomas WR - DEN ,4.50,V. Davis TE - SF ,13.90,T. Smith WR - BAL ,6.90,M. Crosby K - GB ,9.00,Panthers DEF ,13.00,R. Mendenhall RB - ARI ,19.80,J. Nelson WR - GB ,12.10,M. Crabtree WR - SF ,10.50,R. Jennings RB - LV ,22.30,G. Olsen TE - CAR ,8.80,D. Brown RB - IND ,3.80,C. Ivory RB - NYJ ,6.60,G. Bernard RB - CIN ,10.60,125.22,Dannye Van,84.84
the old man,6,P. Manning QB - DEN ,17.56,K. Moreno RB - DEN ,5.50,B. Rainey RB - TB ,3.00,C. Johnson WR - DET ,9.80,T. Hilton WR - IND ,7.80,J. Graham TE - NO ,2.50,N. Washington WR - TEN ,9.20,J. Scobee K - JAX ,10.00,Patriots DEF ,6.00,C. Ogbonnaya RB - CLE ,4.60,R. Mathews RB - LAC ,18.80,J. Thomas TE - DEN ,4.90,F. Jackson RB - BUF ,8.80,P. Thomas RB - NO ,8.30,T. Richardson RB - IND ,16.20,R. Griffin QB - WAS ,0.00,49ers DEF ,15.00,71.36,-,-
Jeff,7,D. Brees QB - NO ,20.52,M. Forte RB - CHI ,13.10,J. Charles RB - KC ,51.50,A. Brown WR - PIT ,12.70,J. Gordon WR - CLE ,12.70,A. Gates TE - LAC ,2.30,V. Cruz WR - NYG ,2.50,M. Prater K - DEN ,8.00,Bears DEF ,11.00,P. Harvin WR - SEA ,0.00,J. Bell RB - DET ,4.70,C. Spiller RB - BUF ,6.80,R. Cooper WR - PHI ,4.90,M. Colston WR - NO ,15.20,D. Williams RB - CAR ,22.80,R. White WR - ATL ,5.30,A. Brown RB - NYG ,2.60,134.32,-,-
