Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,8,P. Rivers QB - LAC ,18.44,C. Johnson RB - TEN ,14.00,M. Lynch RB - SEA ,10.70,J. Edelman WR - NE ,4.20,J. Jones WR - ATL ,9.90,M. Bennett TE - CHI ,5.60,R. Cobb WR - GB ,10.70,M. Bryant K - ATL ,4.00,Cowboys DEF ,0.00,B. Green-Ellis RB - CIN ,12.70,H. Nicks WR - NYG ,14.20,B. Tate RB - HOU ,2.00,H. Miller TE - PIT ,0.00,M. Williams WR - TB ,0.00,M. Floyd WR - ARI ,6.10,A. Luck QB - IND ,18.06,L. Miller RB - MIA ,1.50,77.54,bob,84.00
Dannye Van,3,M. Ryan QB - ATL ,18.76,A. Foster RB - HOU ,11.80,R. Bush RB - DET ,6.90,A. Green WR - CIN ,6.10,T. Smith WR - BAL ,12.10,J. Cameron TE - CLE ,3.60,E. Decker WR - DEN ,12.70,S. Hauschka K - SEA ,14.00,Bengals DEF ,15.00,S. Johnson WR - BUF ,1.90,L. Blount RB - NE ,3.10,R. Mathews RB - LAC ,0.80,C. Kaepernick QB - SF ,9.92,S. Jackson RB - ATL ,0.00,V. Jackson WR - TB ,0.00,T. Austin WR - STL ,3.20,49ers DEF ,22.00,100.96,Tilly,90.38
Tilly,5,T. Brady QB - NE ,5.88,M. Jones-Drew RB - JAX ,8.60,D. Sproles RB - NO ,4.10,R. Wayne WR - IND ,8.50,W. Welker WR - DEN ,10.90,C. Clay TE - MIA ,11.20,D. Jackson WR - PHI ,19.20,P. Dawson K - SF ,10.00,Colts DEF ,12.00,J. Finley TE - GB ,3.20,B. Hartline WR - MIA ,6.00,A. Boldin WR - SF ,2.10,B. Jacobs RB - NYG ,1.70,J. Jones WR - GB ,18.70,A. Morris RB - WAS ,0.00,D. Richardson RB - STL ,4.80,L. Bell RB - PIT ,0.00,90.38,Dannye Van,100.96
LeMar,4,T. Romo QB - DAL ,40.94,R. Rice RB - BAL ,20.20,L. McCoy RB - PHI ,15.20,L. Fitzgerald WR - ARI ,4.30,N. Washington WR - TEN ,3.00,G. Olsen TE - CAR ,7.90,A. Jeffery WR - CHI ,27.80,A. Henery K - PHI ,18.00,Chiefs DEF ,16.00,R. Mendenhall RB - ARI ,11.00,P. Garcon WR - WAS ,0.00,D. Moore WR - LV ,14.40,D. Williams RB - CAR ,6.90,J. Witten TE - DAL ,18.10,R. Griffin QB - WAS ,0.00,M. Ball RB - DEN ,0.10,E. Lacy RB - GB ,9.70,153.34,Jeff,105.32
Quinten,1,A. Rodgers QB - GB ,15.76,D. Woodhead RB - LAC ,11.50,F. Gore RB - SF ,14.10,B. Marshall WR - CHI ,9.00,A. Johnson WR - HOU ,3.90,T. Gonzalez TE - ATL ,9.70,S. Smith WR - CAR ,6.00,S. Gostkowski K - NE ,6.00,Seahawks DEF ,7.00,D. McFadden RB - LV ,0.00,R. Gronkowski TE - NE ,0.00,S. Rice WR - SEA ,0.80,M. Austin WR - DAL ,0.00,L. Moore WR - NO ,0.00,A. Peterson RB - MIN ,0.00,R. Wilson QB - SEA ,22.60,Rams DEF ,15.00,82.96,the old man,136.16
bob,2,M. Vick QB - PHI ,12.10,J. Charles RB - KC ,18.50,D. Murray RB - DAL ,10.80,J. Nelson WR - GB ,8.20,D. Thomas WR - DEN ,5.70,O. Daniels TE - HOU ,6.00,B. Powell RB - NYJ ,4.70,G. Hartley K ,14.00,Broncos DEF ,4.00,C. Newton QB - CAR ,6.82,V. Davis TE - SF ,14.80,R. White WR - ATL ,4.50,D. Martin RB - TB ,0.00,J. Blackmon WR - JAX ,19.60,M. Brown WR - BAL ,0.00,B. Walsh K - MIN ,0.00,Titans DEF ,6.00,84.00,Will,77.54
the old man,7,P. Manning QB - DEN ,35.76,K. Moreno RB - DEN ,21.00,F. Jackson RB - BUF ,21.30,C. Johnson WR - DET ,0.00,T. Hilton WR - IND ,26.00,J. Graham TE - NO ,13.50,K. Thompkins WR - NE ,1.60,A. Vinatieri K - IND ,8.00,Panthers DEF ,9.00,D. Amendola WR - NE ,5.50,D. Heyward-Bey WR - IND ,0.70,C. Spiller RB - BUF ,12.60,D. Thomas RB - MIA ,1.20,J. Thomas TE - DEN ,24.20,M. Wallace WR - MIA ,10.50,D. Hopkins WR - HOU ,2.30,Texans DEF ,0.00,136.16,Quinten,82.96
Jeff,6,D. Brees QB - NO ,19.32,M. Forte RB - CHI ,11.50,T. Richardson RB - IND ,5.60,D. Bryant WR - DAL ,24.10,V. Cruz WR - NYG ,4.80,A. Gates TE - LAC ,7.40,J. Gordon WR - CLE ,14.60,M. Prater K - DEN ,17.00,Bears DEF ,1.00,E. Royal WR - LAC ,0.60,J. Cook TE - STL ,2.60,J. Bell RB - DET ,5.10,D. Bowe WR - KC ,3.50,M. Colston WR - NO ,1.50,A. Brown WR - PIT ,0.00,D. Wilson RB - NYG ,7.60,G. Bernard RB - CIN ,4.90,105.32,LeMar,153.34
