Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,A. Luck QB - IND ,13.62,C. Johnson RB - TEN ,8.10,Z. Stacy RB - STL ,15.70,H. Douglas WR - ATL ,7.90,V. Jackson WR - TB ,6.10,M. Bennett TE - CHI ,12.20,J. Stewart RB - CAR ,3.40,D. Bailey K - DAL ,6.00,Cowboys DEF ,10.00,C. Kaepernick QB - SF ,23.40,R. Cobb WR - GB ,0.00,J. Jones WR - ATL ,0.00,M. Lynch RB - SEA ,0.00,T. Gonzalez TE - ATL ,4.30,R. Randle WR - NYG ,6.40,J. Reed TE - WAS ,0.00,S. Gostkowski K - NE ,10.00,83.02,bob,79.26
Dannye Van,5,P. Rivers QB - LAC ,27.78,B. Tate RB - HOU ,2.70,R. Bush RB - DET ,10.00,D. Amendola WR - NE ,1.70,E. Decker WR - DEN ,0.50,J. Cameron TE - CLE ,3.20,S. Jackson RB - ATL ,13.90,A. Vinatieri K - IND ,3.00,Rams DEF ,13.00,M. Ryan QB - ATL ,12.68,A. Foster RB - HOU ,0.00,C. Shorts WR - JAX ,7.10,A. Green WR - CIN ,0.00,A. Ellington RB - ARI ,7.10,K. Allen WR - LAC ,12.40,S. Hauschka K - SEA ,0.00,Bengals DEF ,0.00,75.78,Tilly,103.28
Tilly,4,M. Stafford QB - DET ,16.48,A. Morris RB - WAS ,5.20,L. Bell RB - PIT ,9.80,A. Boldin WR - SF ,21.40,K. Wright WR - TEN ,16.30,C. Clay TE - MIA ,2.70,M. Jones-Drew RB - JAX ,20.40,D. Akers K - DET ,3.00,Packers DEF ,8.00,D. Jackson WR - PHI ,0.00,B. Hartline WR - MIA ,7.80,T. Brady QB - NE ,23.76,W. Welker WR - DEN ,3.10,D. Sproles RB - NO ,0.00,J. Jones WR - GB ,8.00,J. Boykin WR - GB ,12.00,Colts DEF ,2.00,103.28,Dannye Van,75.78
LeMar,8,C. Newton QB - CAR ,20.06,L. McCoy RB - PHI ,0.00,L. Miller RB - MIA ,4.70,D. Moore WR - LV ,0.00,L. Fitzgerald WR - ARI ,17.60,J. Witten TE - DAL ,15.70,G. Tate WR - SEA ,0.00,S. Janikowski K - LV ,15.00,Dolphins DEF ,6.00,R. Rice RB - BAL ,2.70,P. Garcon WR - WAS ,4.80,D. Walker TE - TEN ,4.60,T. Romo QB - DAL ,15.46,A. Jeffery WR - CHI ,4.60,M. Ball RB - DEN ,3.70,E. Lacy RB - GB ,21.80,Chiefs DEF ,-3.00,79.06,Jeff,109.22
Quinten,1,J. Flacco QB - BAL ,12.92,F. Gore RB - SF ,3.40,A. Peterson RB - MIN ,18.80,B. Marshall WR - CHI ,17.70,A. Johnson WR - HOU ,3.60,R. Gronkowski TE - NE ,15.00,D. Bowe WR - KC ,11.10,R. Gould K - CHI ,3.00,Broncos DEF ,14.00,D. McFadden RB - LV ,0.00,D. Woodhead RB - LAC ,19.00,G. Jennings WR - MIN ,2.90,S. Smith WR - CAR ,6.90,A. Rodgers QB - GB ,0.00,C. Fleener TE - IND ,11.50,R. Wilson QB - SEA ,0.00,Seahawks DEF ,0.00,99.52,the old man,98.20
bob,3,C. Keenum QB - HOU ,4.96,R. Jennings RB - LV ,12.20,D. Murray RB - DAL ,12.60,D. Bryant WR - DAL ,8.60,D. Thomas WR - DEN ,10.10,V. Davis TE - SF ,11.00,J. Nelson WR - GB ,5.80,M. Crosby K - GB ,8.00,Panthers DEF ,6.00,A. Dalton QB - CIN ,0.00,T. Smith WR - BAL ,7.40,S. Vereen RB - NE ,9.10,D. Brown RB - IND ,-0.10,C. Ivory RB - NYJ ,3.50,N. Foles QB - PHI ,0.00,A. Dobson WR - NE ,0.00,G. Bernard RB - CIN ,0.00,79.26,Will,83.02
the old man,6,P. Manning QB - DEN ,12.00,K. Moreno RB - DEN ,29.00,S. Ridley RB - NE ,-0.60,C. Johnson WR - DET ,11.50,T. Hilton WR - IND ,3.80,J. Graham TE - NO ,16.00,B. Rainey RB - TB ,3.50,R. Succop K - KC ,8.00,49ers DEF ,15.00,R. Mathews RB - LAC ,12.50,J. Thomas TE - DEN ,0.00,F. Jackson RB - BUF ,0.00,P. Thomas RB - NO ,13.00,T. Richardson RB - IND ,2.60,R. Griffin QB - WAS ,5.42,T. Williams WR - DAL ,1.00,Cardinals DEF ,13.00,98.20,Quinten,99.52
Jeff,7,D. Brees QB - NO ,18.52,M. Forte RB - CHI ,9.70,J. Charles RB - KC ,27.70,V. Cruz WR - NYG ,0.70,J. Gordon WR - CLE ,29.70,A. Gates TE - LAC ,2.10,A. Brown RB - NYG ,15.80,M. Prater K - DEN ,7.00,Bears DEF ,-2.00,P. Harvin WR - SEA ,0.00,J. Bell RB - DET ,1.50,C. Spiller RB - BUF ,0.00,R. Cooper WR - PHI ,0.00,M. Colston WR - NO ,4.00,D. Williams RB - CAR ,4.70,R. White WR - ATL ,2.40,A. Brown WR - PIT ,14.40,109.22,LeMar,79.06
