Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,8,A. Luck QB - IND ,18.88,C. Johnson RB - TEN ,3.10,M. Lynch RB - SEA ,18.30,J. Edelman WR - NE ,11.80,J. Jones WR - ATL ,10.80,M. Bennett TE - CHI ,9.00,M. Williams WR - TB ,9.80,M. Bryant K - ATL ,11.00,Cowboys DEF ,8.00,B. Green-Ellis RB - CIN ,1.30,H. Nicks WR - NYG ,3.30,B. Tate RB - HOU ,2.50,R. Cobb WR - GB ,0.00,P. Rivers QB - LAC ,26.04,H. Miller TE - PIT ,7.00,M. Floyd WR - ARI ,8.70,L. Miller RB - MIA ,12.80,100.68,Quinten,135.62
Dannye Van,5,C. Kaepernick QB - SF ,13.78,A. Foster RB - HOU ,23.10,R. Bush RB - DET ,23.30,A. Green WR - CIN ,5.10,T. Smith WR - BAL ,22.60,J. Cameron TE - CLE ,15.10,E. Decker WR - DEN ,8.80,S. Hauschka K - SEA ,11.00,Bengals DEF ,4.00,M. Ryan QB - ATL ,22.84,S. Johnson WR - BUF ,-0.10,R. Mathews RB - LAC ,10.30,K. Rudolph TE - MIN ,0.60,S. Jackson RB - ATL ,0.00,V. Jackson WR - TB ,2.70,T. Austin WR - STL ,0.60,49ers DEF ,13.00,126.78,Jeff,152.92
Tilly,3,M. Vick QB - PHI ,14.02,D. Martin RB - TB ,6.10,A. Morris RB - WAS ,7.10,R. Wayne WR - IND ,16.00,W. Welker WR - DEN ,19.60,C. Clay TE - MIA ,10.20,A. Boldin WR - SF ,15.00,P. Dawson K - SF ,5.00,Colts DEF ,23.00,J. Finley TE - GB ,0.00,D. Jackson WR - PHI ,3.40,B. Hartline WR - MIA ,3.40,M. Jones-Drew RB - JAX ,2.80,T. Brady QB - NE ,20.44,B. Jacobs RB - NYG ,1.00,J. Jones WR - GB ,0.00,D. Richardson RB - STL ,2.40,116.02,the old man,102.98
LeMar,6,R. Griffin QB - WAS ,14.08,L. McCoy RB - PHI ,9.40,B. Pierce RB - BAL ,0.90,P. Garcon WR - WAS ,11.90,A. Roberts WR - ARI ,0.60,J. Witten TE - DAL ,4.30,C. Shorts WR - JAX ,6.10,A. Henery K - PHI ,8.00,Chiefs DEF ,19.00,R. Mendenhall RB - ARI ,1.40,R. Rice RB - BAL ,1.70,D. Moore WR - LV ,6.60,D. Williams RB - CAR ,0.00,T. Romo QB - DAL ,19.34,L. Fitzgerald WR - ARI ,12.80,M. Ball RB - DEN ,2.40,E. Lacy RB - GB ,0.00,74.28,bob,121.18
Quinten,1,R. Wilson QB - SEA ,10.62,F. Gore RB - SF ,19.30,A. Peterson RB - MIN ,26.00,B. Marshall WR - CHI ,9.90,A. Johnson WR - HOU ,11.00,T. Gonzalez TE - ATL ,26.90,D. McFadden RB - LV ,2.90,S. Gostkowski K - NE ,12.00,Seahawks DEF ,17.00,R. Gronkowski TE - NE ,0.00,S. Rice WR - SEA ,1.10,M. Austin WR - DAL ,0.00,S. Smith WR - CAR ,0.00,L. Moore WR - NO ,0.00,A. Rodgers QB - GB ,0.00,I. Pead RB - STL ,0.00,Rams DEF ,2.00,135.62,Will,100.68
bob,2,S. Bradford QB - STL ,7.68,J. Charles RB - KC ,18.70,D. Murray RB - DAL ,9.20,D. Thomas WR - DEN ,20.60,M. Brown WR - BAL ,9.40,O. Daniels TE - HOU ,7.20,L. Bell RB - PIT ,20.40,B. Walsh K - MIN ,12.00,Broncos DEF ,16.00,J. Nelson WR - GB ,0.00,B. Powell RB - NYJ ,10.80,C. Newton QB - CAR ,0.00,V. Davis TE - SF ,7.80,R. White WR - ATL ,2.80,D. Sproles RB - NO ,24.20,J. Blackmon WR - JAX ,0.00,Buccaneers DEF ,11.00,121.18,LeMar,74.28
the old man,7,P. Manning QB - DEN ,29.08,K. Moreno RB - DEN ,15.10,C. Spiller RB - BUF ,7.70,C. Johnson WR - DET ,10.40,T. Hilton WR - IND ,5.10,J. Graham TE - NO ,22.00,D. Thomas RB - MIA ,0.60,G. Zuerlein K - STL ,3.00,Texans DEF ,10.00,D. Amendola WR - NE ,0.00,D. Heyward-Bey WR - IND ,3.30,E. Sanders WR - PIT ,5.70,J. Thomas TE - DEN ,4.30,A. Bradshaw RB - IND ,0.00,F. Jackson RB - BUF ,14.70,M. Wallace WR - MIA ,2.40,D. Hopkins WR - HOU ,2.70,102.98,Tilly,116.02
Jeff,4,D. Brees QB - NO ,32.72,M. Forte RB - CHI ,17.70,T. Richardson RB - IND ,12.60,D. Bryant WR - DAL ,20.10,V. Cruz WR - NYG ,22.40,A. Gates TE - LAC ,19.60,A. Brown WR - PIT ,9.80,M. Prater K - DEN ,12.00,Bears DEF ,6.00,E. Royal WR - LAC ,4.20,J. Cook TE - STL ,4.50,J. Bell RB - DET ,2.20,D. Bowe WR - KC ,11.80,M. Colston WR - NO ,9.60,D. Wilson RB - NYG ,6.30,J. Gordon WR - CLE ,7.10,G. Bernard RB - CIN ,7.50,152.92,Dannye Van,126.78
