Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,3,A. Luck QB - IND ,18.64,C. Johnson RB - TEN ,9.70,M. Lynch RB - SEA ,31.50,J. Edelman WR - NE ,8.20,J. Jones WR - ATL ,24.20,T. Gonzalez TE - ATL ,3.30,R. Cobb WR - GB ,18.80,M. Bryant K - ATL ,7.00,Cardinals DEF ,4.00,B. Green-Ellis RB - CIN ,8.00,H. Nicks WR - NYG ,8.30,B. Tate RB - HOU ,10.10,E. Manning QB - NYG ,10.48,H. Miller TE - PIT ,0.00,M. Williams WR - TB ,0.90,M. Floyd WR - ARI ,2.20,L. Miller RB - MIA ,13.50,125.34,Tilly,84.30
Dannye Van,2,M. Ryan QB - ATL ,22.96,A. Foster RB - HOU ,16.50,S. Jackson RB - ATL ,6.80,A. Green WR - CIN ,4.10,V. Jackson WR - TB ,7.70,J. Cameron TE - CLE ,9.50,R. Bush RB - DET ,6.90,S. Hauschka K - SEA ,9.00,Lions DEF ,9.00,S. Johnson WR - BUF ,17.10,R. Mathews RB - LAC ,5.60,C. Kaepernick QB - SF ,5.78,K. Rudolph TE - MIN ,10.20,T. Smith WR - BAL ,8.50,K. Thompkins WR - NE ,4.70,T. Austin WR - STL ,17.50,49ers DEF ,6.00,92.46,LeMar,85.40
Tilly,6,T. Brady QB - NE ,11.20,D. Martin RB - TB ,14.40,A. Morris RB - WAS ,12.00,R. Wayne WR - IND ,4.60,W. Welker WR - DEN ,9.90,J. Finley TE - GB ,12.50,A. Boldin WR - SF ,0.70,P. Dawson K - SF ,3.00,Patriots DEF ,16.00,D. Jackson WR - PHI ,25.30,B. Hartline WR - MIA ,6.80,M. Jones-Drew RB - JAX ,2.80,M. Vick QB - PHI ,34.32,J. Jones WR - GB ,15.80,D. Richardson RB - STL ,8.00,L. Bell RB - PIT ,0.00,Ravens DEF ,12.00,84.30,Will,125.34
LeMar,4,R. Griffin QB - WAS ,22.90,R. Rice RB - BAL ,2.50,L. McCoy RB - PHI ,16.70,P. Garcon WR - WAS ,20.30,L. Fitzgerald WR - ARI ,3.30,J. Witten TE - DAL ,1.20,D. Williams RB - CAR ,8.50,J. Tucker K - BAL ,2.00,Chiefs DEF ,8.00,R. Mendenhall RB - ARI ,15.40,K. Britt WR - TEN ,2.80,A. Roberts WR - ARI ,3.60,D. Moore WR - LV ,0.00,T. Romo QB - DAL ,14.22,M. Ball RB - DEN ,2.10,E. Lacy RB - GB ,1.00,T. Kelce TE - KC ,0.00,85.40,Dannye Van,92.46
Quinten,1,A. Rodgers QB - GB ,34.90,F. Gore RB - SF ,3.00,A. Peterson RB - MIN ,8.70,M. Austin WR - DAL ,3.10,B. Marshall WR - CHI ,17.30,G. Olsen TE - CAR ,14.40,D. McFadden RB - LV ,13.70,S. Gostkowski K - NE ,7.00,Seahawks DEF ,22.00,R. Gronkowski TE - NE ,0.00,S. Rice WR - SEA ,1.30,S. Smith WR - CAR ,5.20,A. Johnson WR - HOU ,7.60,L. Moore WR - NO ,1.50,I. Pead RB - STL ,1.90,R. Wilson QB - SEA ,10.98,Rams DEF ,2.00,124.10,Jeff,103.38
bob,7,C. Newton QB - CAR ,16.66,J. Charles RB - KC ,16.30,S. Ridley RB - NE ,4.00,J. Nelson WR - GB ,18.60,D. Thomas WR - DEN ,5.20,V. Davis TE - SF ,2.00,D. Murray RB - DAL ,7.40,B. Walsh K - MIN ,12.00,Bengals DEF ,10.00,A. Dalton QB - CIN ,16.20,M. Ingram RB - NO ,2.00,O. Daniels TE - HOU ,8.40,R. White WR - ATL ,2.10,D. Sproles RB - NO ,6.20,A. Brown WR - PIT ,5.70,J. Blackmon WR - JAX ,0.00,Broncos DEF ,15.00,92.16,the old man,152.08
the old man,5,P. Manning QB - DEN ,19.98,K. Moreno RB - DEN ,22.70,C. Spiller RB - BUF ,11.70,C. Johnson WR - DET ,23.60,D. Hopkins WR - HOU ,17.70,J. Graham TE - NO ,23.90,M. Wallace WR - MIA ,17.50,A. Vinatieri K - IND ,8.00,Texans DEF ,7.00,D. Amendola WR - NE ,0.00,D. Heyward-Bey WR - IND ,1.00,J. Thomas TE - DEN ,10.70,A. Bradshaw RB - IND ,14.40,F. Jackson RB - BUF ,12.50,P. Thomas RB - NO ,4.80,T. Hilton WR - IND ,12.40,-,-,152.08,bob,92.16
Jeff,8,D. Brees QB - NO ,12.88,M. Forte RB - CHI ,14.10,T. Richardson RB - IND ,7.90,D. Bryant WR - DAL ,20.10,V. Cruz WR - NYG ,11.80,J. Cook TE - STL ,1.00,D. Bowe WR - KC ,11.60,M. Prater K - DEN ,11.00,Bears DEF ,13.00,M. Stafford QB - DET ,17.22,C. Shorts WR - JAX ,9.30,M. Colston WR - NO ,6.30,G. Jennings WR - MIN ,8.40,A. Gates TE - LAC ,10.40,D. Wilson RB - NYG ,1.70,J. Gordon WR - CLE ,0.00,G. Bernard RB - CIN ,18.50,103.38,Quinten,124.10
