Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,4,A. Luck QB - IND ,18.38,C. Johnson RB - TEN ,20.40,M. Lynch RB - SEA ,24.30,H. Douglas WR - ATL ,19.40,V. Jackson WR - TB ,22.50,J. Reed TE - WAS ,1.20,R. Randle WR - NYG ,9.70,S. Gostkowski K - NE ,8.00,Bills DEF ,19.00,J. Stewart RB - CAR ,1.00,C. Kaepernick QB - SF ,13.58,R. Cobb WR - GB ,0.00,J. Jones WR - ATL ,0.00,T. Gonzalez TE - ATL ,8.30,Z. Stacy RB - STL ,0.00,D. Bailey K - DAL ,0.00,Cowboys DEF ,0.00,142.88,Quinten,90.10
Dannye Van,3,C. Keenum QB - HOU ,8.80,R. Bush RB - DET ,3.40,A. Ellington RB - ARI ,1.30,D. Amendola WR - NE ,4.50,A. Green WR - CIN ,0.70,J. Cameron TE - CLE ,2.90,S. Jackson RB - ATL ,6.50,S. Hauschka K - SEA ,13.00,Bengals DEF ,25.00,M. Ryan QB - ATL ,14.16,A. Foster RB - HOU ,0.00,B. Tate RB - HOU ,11.70,E. Decker WR - DEN ,7.10,C. Shorts WR - JAX ,2.20,P. Rivers QB - LAC ,14.52,K. Allen WR - LAC ,4.50,Rams DEF ,0.00,66.10,Jeff,114.90
Tilly,5,M. Stafford QB - DET ,22.88,A. Morris RB - WAS ,9.30,L. Bell RB - PIT ,8.80,D. Jackson WR - PHI ,8.20,K. Wright WR - TEN ,8.00,C. Clay TE - MIA ,15.00,W. Welker WR - DEN ,7.20,M. Nugent K - CIN ,11.00,Colts DEF ,4.00,B. Hartline WR - MIA ,6.50,M. Jones-Drew RB - JAX ,9.50,T. Brady QB - NE ,14.14,A. Boldin WR - SF ,11.60,D. Sproles RB - NO ,3.50,J. Jones WR - GB ,5.50,J. Boykin WR - GB ,9.10,Packers DEF ,6.00,94.38,the old man,89.92
LeMar,7,C. Newton QB - CAR ,26.56,L. McCoy RB - PHI ,27.00,L. Miller RB - MIA ,3.70,D. Moore WR - LV ,7.10,L. Fitzgerald WR - ARI ,12.10,J. Witten TE - DAL ,0.00,G. Tate WR - SEA ,2.60,S. Janikowski K - LV ,4.00,Dolphins DEF ,6.00,R. Rice RB - BAL ,20.80,P. Garcon WR - WAS ,7.70,D. Williams RB - CAR ,2.50,T. Romo QB - DAL ,0.00,A. Jeffery WR - CHI ,10.00,M. Ball RB - DEN ,16.10,E. Lacy RB - GB ,10.80,Chiefs DEF ,2.00,89.06,bob,112.22
Quinten,1,R. Wilson QB - SEA ,18.60,F. Gore RB - SF ,5.60,A. Peterson RB - MIN ,6.50,B. Marshall WR - CHI ,4.20,A. Johnson WR - HOU ,11.60,R. Gronkowski TE - NE ,11.90,D. Woodhead RB - LAC ,3.70,R. Gould K - CHI ,11.00,Seahawks DEF ,17.00,D. McFadden RB - LV ,0.00,J. Flacco QB - BAL ,8.48,D. Bowe WR - KC ,11.70,G. Jennings WR - MIN ,0.00,S. Smith WR - CAR ,6.20,A. Rodgers QB - GB ,0.00,C. Fleener TE - IND ,10.70,Broncos DEF ,6.00,90.10,Will,142.88
bob,2,N. Foles QB - PHI ,22.62,R. Jennings RB - LV ,20.80,G. Bernard RB - CIN ,8.60,J. Nelson WR - GB ,11.70,D. Thomas WR - DEN ,12.10,G. Olsen TE - CAR ,11.20,T. Smith WR - BAL ,9.20,M. Crosby K - GB ,9.00,Panthers DEF ,7.00,D. Bryant WR - DAL ,0.00,A. Dalton QB - CIN ,11.72,D. Murray RB - DAL ,0.00,S. Vereen RB - NE ,7.20,V. Davis TE - SF ,9.30,D. Brown RB - IND ,21.40,C. Ivory RB - NYJ ,15.80,A. Dobson WR - NE ,3.80,112.22,LeMar,89.06
the old man,6,P. Manning QB - DEN ,14.92,K. Moreno RB - DEN ,7.90,S. Ridley RB - NE ,8.80,C. Johnson WR - DET ,29.90,T. Hilton WR - IND ,4.40,J. Graham TE - NO ,4.10,F. Jackson RB - BUF ,3.90,R. Bironas K - TEN ,9.00,49ers DEF ,7.00,E. Royal WR - LAC ,2.00,R. Mathews RB - LAC ,14.30,J. Thomas TE - DEN ,10.30,P. Thomas RB - NO ,8.40,T. Richardson RB - IND ,5.30,R. Griffin QB - WAS ,22.96,T. Williams WR - DAL ,0.00,Cardinals DEF ,7.00,89.92,Tilly,94.38
Jeff,8,D. Brees QB - NO ,14.10,M. Forte RB - CHI ,18.50,J. Charles RB - KC ,7.20,R. Cooper WR - PHI ,3.70,A. Brown WR - PIT ,25.90,A. Gates TE - LAC ,11.20,A. Brown RB - NYG ,9.30,M. Prater K - DEN ,11.00,Bears DEF ,14.00,P. Harvin WR - SEA ,1.70,J. Bell RB - DET ,15.70,C. Spiller RB - BUF ,1.60,M. Colston WR - NO ,8.00,R. White WR - ATL ,7.60,V. Cruz WR - NYG ,11.00,D. Baldwin WR - SEA ,12.30,J. Gordon WR - CLE ,18.50,114.90,Dannye Van,66.10
