Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,4,A. Luck QB - IND ,13.82,M. Lynch RB - SEA ,22.10,Z. Stacy RB - STL ,12.80,H. Douglas WR - ATL ,2.90,V. Jackson WR - TB ,2.80,J. Reed TE - WAS ,12.20,C. Johnson RB - TEN ,5.30,D. Bailey K - DAL ,5.00,Cowboys DEF ,-1.00,B. Green-Ellis RB - CIN ,3.60,J. Stewart RB - CAR ,4.10,C. Kaepernick QB - SF ,3.24,R. Cobb WR - GB ,0.00,J. Jones WR - ATL ,0.00,T. Gonzalez TE - ATL ,2.90,M. Jones WR - CIN ,0.90,R. Randle WR - NYG ,11.00,75.92,LeMar,65.42
Dannye Van,2,P. Rivers QB - LAC ,13.42,S. Jackson RB - ATL ,2.00,R. Bush RB - DET ,11.30,A. Green WR - CIN ,21.10,K. Allen WR - LAC ,4.10,B. Myers TE - NYG ,0.00,E. Decker WR - DEN ,5.20,S. Hauschka K - SEA ,17.00,Bengals DEF ,12.00,M. Ryan QB - ATL ,12.38,D. Amendola WR - NE ,0.00,A. Foster RB - HOU ,0.00,B. Tate RB - HOU ,6.40,J. Cameron TE - CLE ,0.00,C. Shorts WR - JAX ,4.20,M. Tolbert RB - CAR ,2.30,A. Ellington RB - ARI ,7.30,86.12,bob,94.16
Tilly,6,M. Stafford QB - DET ,18.66,A. Morris RB - WAS ,13.90,L. Bell RB - PIT ,15.60,D. Jackson WR - PHI ,14.00,K. Wright WR - TEN ,7.80,C. Clay TE - MIA ,2.10,W. Welker WR - DEN ,2.10,M. Nugent K - CIN ,5.00,Packers DEF ,5.00,B. Hartline WR - MIA ,5.70,M. Jones-Drew RB - JAX ,13.40,T. Brady QB - NE ,0.00,A. Boldin WR - SF ,2.30,D. Sproles RB - NO ,18.80,J. Jones WR - GB ,4.40,J. Boykin WR - GB ,11.20,Colts DEF ,3.00,84.16,Quinten,119.68
LeMar,7,T. Romo QB - DAL ,9.12,L. McCoy RB - PHI ,16.10,L. Miller RB - MIA ,1.10,D. Moore WR - LV ,4.50,L. Fitzgerald WR - ARI ,2.30,J. Witten TE - DAL ,2.70,G. Tate WR - SEA ,16.60,S. Janikowski K - LV ,8.00,Dolphins DEF ,5.00,R. Rice RB - BAL ,5.60,P. Garcon WR - WAS ,17.90,C. Newton QB - CAR ,6.26,D. Williams RB - CAR ,10.60,A. Jeffery WR - CHI ,11.90,M. Ball RB - DEN ,2.00,E. Lacy RB - GB ,8.40,Chiefs DEF ,0.00,65.42,Will,75.92
Quinten,1,R. Wilson QB - SEA ,21.48,F. Gore RB - SF ,10.30,A. Peterson RB - MIN ,19.70,B. Marshall WR - CHI ,25.90,A. Johnson WR - HOU ,15.70,C. Fleener TE - IND ,5.30,S. Smith WR - CAR ,6.30,R. Gould K - CHI ,7.00,Seahawks DEF ,8.00,D. McFadden RB - LV ,0.00,D. Woodhead RB - LAC ,10.40,R. Gronkowski TE - NE ,0.00,D. Bowe WR - KC ,0.00,M. Austin WR - DAL ,0.00,G. Jennings WR - MIN ,1.80,A. Rodgers QB - GB ,0.00,Broncos DEF ,5.00,119.68,Tilly,84.16
bob,5,A. Dalton QB - CIN ,15.16,D. Murray RB - DAL ,15.50,M. James RB - TB ,4.10,J. Nelson WR - GB ,5.60,D. Thomas WR - DEN ,28.80,V. Davis TE - SF ,0.20,E. Sanders WR - PIT ,3.80,M. Crosby K - GB ,7.00,Panthers DEF ,14.00,J. Charles RB - KC ,0.00,R. Jennings RB - LV ,10.70,J. Cutler QB - CHI ,12.00,D. Brown RB - IND ,12.30,C. Ivory RB - NYJ ,0.00,M. Brown WR - JAX ,4.00,A. Dobson WR - NE ,0.00,M. Brown WR - BAL ,1.00,94.16,Dannye Van,86.12
the old man,3,P. Manning QB - DEN ,27.10,K. Moreno RB - DEN ,11.40,C. Spiller RB - BUF ,3.40,C. Johnson WR - DET ,20.30,T. Hilton WR - IND ,13.00,J. Graham TE - NO ,5.90,P. Thomas RB - NO ,23.10,R. Bironas K - TEN ,9.00,Cardinals DEF ,11.00,E. Royal WR - LAC ,3.60,R. Mathews RB - LAC ,12.10,J. Thomas TE - DEN ,15.60,S. Ridley RB - NE ,0.00,F. Jackson RB - BUF ,6.20,R. Griffin QB - WAS ,27.64,T. Williams WR - DAL ,8.10,49ers DEF ,11.00,124.20,Jeff,82.78
Jeff,8,D. Brees QB - NO ,31.68,M. Forte RB - CHI ,4.90,G. Bernard RB - CIN ,15.50,D. Bryant WR - DAL ,4.40,V. Cruz WR - NYG ,3.70,A. Gates TE - LAC ,6.20,A. Brown WR - PIT ,10.40,M. Prater K - DEN ,4.00,Bears DEF ,2.00,P. Harvin WR - SEA ,0.00,J. Bell RB - DET ,4.10,M. Colston WR - NO ,16.70,R. White WR - ATL ,2.00,T. Richardson RB - IND ,3.50,J. Gordon WR - CLE ,0.00,N. Folk K - NYJ ,0.00,Saints DEF ,4.00,82.78,the old man,124.20
