Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,4,P. Rivers QB - LAC ,10.46,C. Johnson RB - TEN ,9.10,M. Lynch RB - SEA ,6.90,J. Edelman WR - NE ,4.40,J. Jones WR - ATL ,12.20,M. Bennett TE - CHI ,1.00,R. Cobb WR - GB ,5.40,M. Bryant K - ATL ,13.00,Cardinals DEF ,5.00,B. Green-Ellis RB - CIN ,6.90,H. Nicks WR - NYG ,0.00,B. Tate RB - HOU ,4.30,H. Miller TE - PIT ,3.50,M. Williams WR - TB ,6.50,M. Floyd WR - ARI ,4.90,A. Luck QB - IND ,14.76,L. Miller RB - MIA ,6.40,67.46,LeMar,112.64
Dannye Van,2,C. Kaepernick QB - SF ,4.00,A. Foster RB - HOU ,5.20,R. Mathews RB - LAC ,5.80,A. Green WR - CIN ,10.60,V. Jackson WR - TB ,3.40,K. Rudolph TE - MIN ,2.80,E. Decker WR - DEN ,19.30,S. Hauschka K - SEA ,9.00,49ers DEF ,1.00,M. Ryan QB - ATL ,15.24,S. Johnson WR - BUF ,10.60,J. Cameron TE - CLE ,24.60,T. Smith WR - BAL ,9.20,S. Jackson RB - ATL ,0.00,R. Bush RB - DET ,0.00,T. Austin WR - STL ,3.30,Lions DEF ,7.00,61.10,bob,115.12
Tilly,7,M. Vick QB - PHI ,15.94,D. Martin RB - TB ,10.80,A. Morris RB - WAS ,13.30,D. Jackson WR - PHI ,6.20,W. Welker WR - DEN ,14.40,J. Finley TE - GB ,0.00,A. Boldin WR - SF ,6.70,P. Dawson K - SF ,1.00,Patriots DEF ,12.00,B. Hartline WR - MIA ,11.60,M. Jones-Drew RB - JAX ,12.20,T. Brady QB - NE ,15.50,R. Wayne WR - IND ,6.30,B. Jacobs RB - NYG ,0.20,J. Jones WR - GB ,9.40,D. Richardson RB - STL ,0.00,Ravens DEF ,21.00,80.34,Quinten,86.70
LeMar,3,R. Griffin QB - WAS ,12.74,L. McCoy RB - PHI ,21.80,B. Pierce RB - BAL ,13.20,P. Garcon WR - WAS ,8.30,A. Roberts WR - ARI ,0.60,J. Witten TE - DAL ,6.70,C. Shorts WR - JAX ,14.30,M. Crosby K - GB ,12.00,Chiefs DEF ,23.00,R. Mendenhall RB - ARI ,4.10,R. Rice RB - BAL ,0.00,D. Moore WR - LV ,18.40,D. Williams RB - CAR ,11.70,T. Romo QB - DAL ,20.40,L. Fitzgerald WR - ARI ,6.40,M. Ball RB - DEN ,4.10,E. Lacy RB - GB ,0.00,112.64,Will,67.46
Quinten,1,A. Rodgers QB - GB ,12.16,F. Gore RB - SF ,10.30,A. Peterson RB - MIN ,15.50,B. Marshall WR - CHI ,5.20,A. Johnson WR - HOU ,3.60,G. Olsen TE - CAR ,5.40,D. McFadden RB - LV ,11.54,S. Gostkowski K - NE ,13.00,Seahawks DEF ,10.00,R. Gronkowski TE - NE ,0.00,S. Rice WR - SEA ,19.90,M. Austin WR - DAL ,2.20,S. Smith WR - CAR ,4.00,L. Moore WR - NO ,0.60,I. Pead RB - STL ,6.30,R. Wilson QB - SEA ,21.48,Rams DEF ,2.00,86.70,Tilly,80.34
bob,8,C. Newton QB - CAR ,29.42,J. Charles RB - KC ,23.20,D. Murray RB - DAL ,26.30,J. Nelson WR - GB ,9.30,D. Thomas WR - DEN ,9.40,O. Daniels TE - HOU ,2.90,M. Brown WR - BAL ,0.60,B. Walsh K - MIN ,9.00,Buccaneers DEF ,5.00,S. Bradford QB - STL ,13.60,J. Starks RB - GB ,5.50,S. Ridley RB - NE ,4.30,V. Davis TE - SF ,0.00,R. White WR - ATL ,1.60,D. Sproles RB - NO ,5.60,J. Blackmon WR - JAX ,0.00,Broncos DEF ,3.00,115.12,Dannye Van,61.10
the old man,5,P. Manning QB - DEN ,24.76,K. Moreno RB - DEN ,4.50,C. Spiller RB - BUF ,1.00,E. Sanders WR - PIT ,3.90,C. Johnson WR - DET ,17.50,J. Graham TE - NO ,25.40,D. Hopkins WR - HOU ,6.00,G. Zuerlein K - STL ,1.00,Texans DEF ,2.00,D. Amendola WR - NE ,0.00,D. Heyward-Bey WR - IND ,5.90,J. Thomas TE - DEN ,9.70,A. Bradshaw RB - IND ,17.10,F. Jackson RB - BUF ,10.90,P. Thomas RB - NO ,6.70,M. Wallace WR - MIA ,2.20,T. Hilton WR - IND ,1.30,86.06,Jeff,125.18
Jeff,6,D. Brees QB - NO ,31.78,M. Forte RB - CHI ,17.10,J. Bell RB - DET ,19.20,D. Bryant WR - DAL ,9.80,V. Cruz WR - NYG ,2.50,J. Cook TE - STL ,4.40,D. Bowe WR - KC ,0.40,M. Prater K - DEN ,15.00,Bears DEF ,25.00,E. Royal WR - LAC ,3.40,M. Colston WR - NO ,7.10,G. Jennings WR - MIN ,4.30,A. Gates TE - LAC ,11.50,T. Richardson RB - IND ,9.50,D. Wilson RB - NYG ,3.90,J. Gordon WR - CLE ,22.80,G. Bernard RB - CIN ,15.90,125.18,the old man,86.06
