Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,4,A. Smith QB - KC ,4.82,C. Johnson RB - TEN ,9.30,Z. Stacy RB - STL ,14.90,H. Douglas WR - ATL ,4.60,V. Jackson WR - TB ,9.80,M. Bennett TE - CHI ,8.50,M. Lynch RB - SEA ,7.60,S. Gostkowski K - NE ,11.00,Cowboys DEF ,2.00,C. Kaepernick QB - SF ,22.98,R. Cobb WR - GB ,0.00,J. Jones WR - ATL ,0.00,T. Gonzalez TE - ATL ,12.30,M. Wallace WR - MIA ,3.80,A. Luck QB - IND ,14.14,R. Randle WR - NYG ,4.00,J. Reed TE - WAS ,0.00,72.52,the old man,108.50
Dannye Van,3,P. Rivers QB - LAC ,7.74,B. Tate RB - HOU ,0.00,R. Bush RB - DET ,2.40,A. Green WR - CIN ,21.70,K. Allen WR - LAC ,6.60,D. Pitta TE - BAL ,3.40,E. Decker WR - DEN ,25.10,A. Vinatieri K - IND ,11.00,Bengals DEF ,19.00,M. Ryan QB - ATL ,17.92,D. Amendola WR - NE ,4.50,J. Cameron TE - CLE ,0.00,C. Shorts WR - JAX ,0.00,J. McCown QB - CHI ,0.50,S. Jackson RB - ATL ,10.90,A. Ellington RB - ARI ,7.20,S. Hauschka K - SEA ,4.00,96.94,Quinten,65.92
Tilly,5,T. Brady QB - NE ,10.88,A. Morris RB - WAS ,14.80,L. Bell RB - PIT ,16.90,D. Jackson WR - PHI ,4.10,K. Wright WR - TEN ,2.20,C. Clay TE - MIA ,3.20,R. Streater WR - LV ,0.20,D. Bailey K - DAL ,6.00,Browns DEF ,0.00,M. Stafford QB - DET ,6.78,B. Hartline WR - MIA ,5.30,M. Jones-Drew RB - JAX ,6.90,A. Boldin WR - SF ,13.20,W. Welker WR - DEN ,0.00,J. Jones WR - GB ,8.40,J. Boykin WR - GB ,11.40,Bills DEF ,21.00,58.28,bob,108.50
LeMar,8,C. Newton QB - CAR ,9.84,R. Rice RB - BAL ,6.30,L. McCoy RB - PHI ,28.20,L. Fitzgerald WR - ARI ,1.80,A. Jeffery WR - CHI ,7.60,J. Witten TE - DAL ,1.30,E. Lacy RB - GB ,21.00,S. Janikowski K - LV ,7.00,Dolphins DEF ,4.00,P. Garcon WR - WAS ,20.40,G. Tate WR - SEA ,3.40,D. Moore WR - LV ,1.70,D. Walker TE - TEN ,3.50,T. Romo QB - DAL ,14.94,L. Miller RB - MIA ,0.80,M. Ball RB - DEN ,3.20,Chiefs DEF ,1.00,87.04,Jeff,92.84
Quinten,1,R. Wilson QB - SEA ,9.52,D. Woodhead RB - LAC ,6.80,F. Gore RB - SF ,16.30,B. Marshall WR - CHI ,9.60,A. Johnson WR - HOU ,6.30,C. Fleener TE - IND ,0.80,D. Bowe WR - KC ,4.60,J. Tucker K - BAL ,1.00,Broncos DEF ,11.00,D. McFadden RB - LV ,7.60,J. Flacco QB - BAL ,12.40,R. Gronkowski TE - NE ,0.00,G. Jennings WR - MIN ,2.70,S. Smith WR - CAR ,4.40,A. Rodgers QB - GB ,0.00,A. Peterson RB - MIN ,4.70,Seahawks DEF ,11.00,65.92,Dannye Van,96.94
bob,2,N. Foles QB - PHI ,18.90,D. Murray RB - DAL ,23.10,G. Bernard RB - CIN ,6.70,D. Bryant WR - DAL ,13.30,D. Thomas WR - DEN ,18.30,V. Davis TE - SF ,0.00,R. Jennings RB - LV ,7.20,M. Crosby K - GB ,7.00,Panthers DEF ,14.00,R. Mendenhall RB - ARI ,8.30,J. Nelson WR - GB ,4.60,M. Crabtree WR - SF ,10.20,T. Smith WR - BAL ,6.90,S. Vereen RB - NE ,7.00,G. Olsen TE - CAR ,3.50,D. Brown RB - IND ,23.00,C. Ivory RB - NYJ ,10.90,108.50,Tilly,58.28
the old man,6,P. Manning QB - DEN ,32.00,R. Mathews RB - LAC ,17.90,B. Rainey RB - TB ,8.10,J. Edelman WR - NE ,7.70,C. Johnson WR - DET ,4.30,J. Graham TE - NO ,13.30,K. Moreno RB - DEN ,10.20,J. Scobee K - JAX ,4.00,49ers DEF ,11.00,C. Ogbonnaya RB - CLE ,1.20,J. Thomas TE - DEN ,13.80,N. Washington WR - TEN ,17.70,F. Jackson RB - BUF ,17.20,P. Thomas RB - NO ,1.50,T. Hilton WR - IND ,5.20,T. Richardson RB - IND ,5.80,Patriots DEF ,28.00,108.50,Will,72.52
Jeff,7,D. Brees QB - NO ,12.14,M. Forte RB - CHI ,5.40,J. Charles RB - KC ,20.40,A. Brown WR - PIT ,10.50,J. Gordon WR - CLE ,11.90,A. Gates TE - LAC ,4.20,M. Colston WR - NO ,6.30,M. Prater K - DEN ,13.00,Lions DEF ,9.00,J. Bell RB - DET ,21.40,C. Spiller RB - BUF ,10.90,R. Cooper WR - PHI ,11.30,D. Williams RB - CAR ,12.70,R. White WR - ATL ,20.10,A. Brown RB - NYG ,3.40,Bears DEF ,0.00,Cardinals DEF ,12.00,92.84,LeMar,87.04
