Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,M. Stafford QB - DET ,12.50,R. Rice RB - BAL ,21.30,S. Jackson RB - STL ,8.40,D. Bryant WR - DAL ,8.50,A. Johnson WR - HOU ,17.90,T. Gonzalez TE - ATL ,11.30,B. Tate RB - HOU ,2.80,D. Akers K - SF ,14.00,Lions DEF ,5.00,D. Jackson WR - PHI ,8.20,B. Pettigrew TE - DET ,7.70,D. Bowe WR - KC ,5.30,M. Jones-Drew RB - JAC ,9.50,M. Vick QB - PHI ,15.88,W. Welker WR - NE ,1.40,R. Bush RB - MIA ,11.50,M. Williams WR - TB ,7.20,101.70,Dannye Van,106.44
Dannye Van,3,T. Brady QB - NE ,17.54,S. Ridley RB - NE ,21.20,F. Jackson RB - BUF ,1.50,P. Harvin WR - MIN ,10.40,C. Johnson WR - DET ,11.10,R. Gronkowski TE - NE ,12.00,R. White WR - ATL ,8.70,J. Hanson K - DET ,9.00,Texans DEF ,14.00,M. Ryan QB - ATL ,32.46,S. Greene RB - NYJ ,15.40,T. Smith WR - BAL ,7.00,V. Davis TE - SF ,10.30,A. Peterson RB - MIN ,20.70,A. Brown WR - PIT ,7.80,T. Richardson RB - CLE ,4.40,Bears DEF ,14.00,106.44,Will,101.70
Tilly,2,P. Manning QB - DEN ,20.42,B. Green-Ellis RB - CIN ,15.50,L. McCoy RB - PHI ,11.60,J. Jones WR - ATL ,22.80,G. Jennings WR - GB ,3.40,A. Hernandez TE - NE ,12.40,E. Decker WR - DEN ,5.40,S. Gostkowski K - NE ,10.00,49ers DEF ,5.00,R. Jennings RB - JAC ,4.00,M. Colston WR - NO ,5.10,B. Lloyd WR - NE ,6.90,W. McGahee RB - DEN ,6.40,C. Fleener TE - IND ,8.20,A. Luck QB - IND ,9.26,R. Griffin III QB - WAS ,25.00,Giants DEF ,4.00,106.52,bob,103.72
LeMar,6,E. Manning QB - NYG ,12.52,C. Johnson RB - TEN ,5.10,D. Sproles RB - NO ,11.50,J. Nelson WR - GB ,8.40,B. Marshall WR - CHI ,17.90,J. Graham TE - NO ,14.50,H. Nicks WR - NYG ,3.80,M. Crosby K - GB ,2.00,Packers DEF ,9.00,F. Davis TE - WAS ,3.80,P. Hillis RB - KC ,2.40,P. Garcon WR - WAS ,16.90,J. Maclin WR - PHI ,15.60,B. LaFell WR - CAR ,12.50,M. Lynch RB - SEA ,9.70,P. Rivers QB - LAC ,13.04,D. Martin RB - TB ,11.80,84.72,Quinten,135.96
Quinten,1,D. Brees QB - NO ,21.56,M. Forte RB - CHI ,18.00,A. Foster RB - HOU ,19.50,D. Thomas WR - DEN ,17.00,M. Austin WR - DAL ,13.30,A. Gates TE - LAC ,4.30,A. Bradshaw RB - NYG ,15.30,S. Janikowski K - LV ,8.00,Jets DEF ,19.00,J. Finley TE - GB ,10.70,B. Wells RB - ARI ,1.40,C. Newton QB - CAR ,12.52,S. Smith WR - CAR ,10.60,R. Wayne WR - IND ,13.50,T. Romo QB - DAL ,23.48,F. Gore RB - SF ,17.30,M. Wallace WR - PIT ,9.70,135.96,LeMar,84.72
bob,4,A. Rodgers QB - GB ,22.82,D. McFadden RB - LV ,11.80,D. Murray RB - DAL ,14.00,L. Fitzgerald WR - ARI ,6.30,V. Cruz WR - NYG ,5.80,J. Tamme TE - DEN ,10.30,J. Charles RB - KC ,8.70,D. Bailey K - DAL ,6.00,Ravens DEF ,18.00,R. Mathews RB - LAC ,0.00,A. Green WR - CIN ,7.00,J. Witten TE - DAL ,1.00,M. Turner RB - ATL ,3.20,B. Roethlisberger QB - PIT ,16.20,V. Jackson WR - TB ,4.70,J. Blackmon WR - JAC ,4.40,Steelers DEF ,4.00,103.72,Tilly,106.52
