Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,6,T. Brady QB - NE ,17.38,M. Forte RB - CHI ,3.60,R. Bush RB - MIA ,0.90,W. Welker WR - NE ,7.40,N. Washington WR - TEN ,0.50,H. Miller TE - PIT ,4.70,A. Peterson RB - MIN ,25.60,R. Gould K - CHI ,8.00,Vikings DEF ,6.00,S. Greene RB - NYJ ,6.30,B. Hartline WR - MIA ,7.90,A. Roberts WR - ARI ,0.00,A. Dalton QB - CIN ,23.76,D. Bowe WR - KC ,5.50,M. Jones-Drew RB - JAC ,0.00,A. Johnson WR - HOU ,3.50,D. Akers K - SF ,6.00,74.08,bob,76.26
Dannye Van,1,M. Ryan QB - ATL ,26.64,R. Rice RB - BAL ,12.80,S. Ridley RB - NE ,15.80,D. Thomas WR - DEN ,13.50,D. Moore WR - LV ,15.00,R. Gronkowski TE - NE ,9.10,R. White WR - ATL ,11.40,J. Hanson K - DET ,6.00,Bears DEF ,9.00,D. McFadden RB - LV ,0.00,D. Amendola WR - STL ,10.20,D. Murray RB - DAL ,0.00,T. Smith WR - BAL ,18.70,C. Johnson WR - DET ,24.70,S. Smith WR - CAR ,2.10,E. Manning QB - NYG ,2.70,T. Richardson RB - CLE ,0.00,119.24,Quinten,123.42
Tilly,4,P. Manning QB - DEN ,14.44,L. McCoy RB - PHI ,10.20,W. McGahee RB - DEN ,6.90,J. Jones WR - ATL ,7.50,M. Colston WR - NO ,8.60,V. Davis TE - SF ,3.00,E. Decker WR - DEN ,1.50,S. Gostkowski K - NE ,13.00,49ers DEF ,4.00,B. Green-Ellis RB - CIN ,5.80,M. Bennett TE - NYG ,3.70,A. Hernandez TE - NE ,0.00,A. Bradshaw RB - NYG ,5.10,B. Lloyd WR - NE ,4.50,A. Luck QB - IND ,18.18,R. Griffin III QB - WAS ,0.00,Cardinals DEF ,0.00,69.14,LeMar,119.40
LeMar,3,M. Vick QB - PHI ,7.50,M. Lynch RB - SEA ,19.10,D. Martin RB - TB ,11.90,B. Marshall WR - CHI ,10.70,M. Floyd WR - LAC ,12.30,J. Graham TE - NO ,26.60,J. Maclin WR - PHI ,15.30,D. Bailey K - DAL ,8.00,Steelers DEF ,8.00,C. Johnson RB - TEN ,19.40,F. Jones RB - DAL ,15.30,J. Nelson WR - GB ,0.00,P. Garcon WR - WAS ,0.00,H. Nicks WR - NYG ,7.50,M. Leshoure RB - DET ,4.80,G. Olsen TE - CAR ,22.20,B. Roethlisberger QB - PIT ,8.76,119.40,Tilly,69.14
Quinten,2,D. Brees QB - NO ,21.82,A. Foster RB - HOU ,17.70,F. Gore RB - SF ,17.50,M. Austin WR - DAL ,3.20,M. Wallace WR - PIT ,7.40,T. Gonzalez TE - ATL ,24.20,R. Wayne WR - IND ,9.60,L. Tynes K - NYG ,7.00,Texans DEF ,15.00,P. Harvin WR - MIN ,0.00,R. Cobb WR - GB ,0.00,C. Newton QB - CAR ,14.34,A. Gates TE - LAC ,11.70,M. Bush RB - CHI ,1.40,A. Green RB - GB ,0.00,G. Zuerlein K - STL ,6.00,Packers DEF ,0.00,123.42,Dannye Van,119.24
bob,5,M. Stafford QB - DET ,24.46,R. Mathews RB - LAC ,7.60,M. Turner RB - ATL ,1.50,A. Green WR - CIN ,14.50,V. Cruz WR - NYG ,2.60,J. Witten TE - DAL ,4.70,V. Jackson WR - TB ,5.90,B. Walsh K - MIN ,14.00,Giants DEF ,1.00,J. Charles RB - KC ,16.00,C. Spiller RB - BUF ,13.10,O. Daniels TE - HOU ,0.00,A. Rodgers QB - GB ,0.00,F. Jackson RB - BUF ,21.50,J. Jones WR - GB ,0.00,M. Williams WR - TB ,6.40,A. Morris RB - WAS ,0.00,76.26,Will,74.08
