Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,6,T. Brady QB - NE ,25.24,M. Forte RB - CHI ,6.70,R. Bush RB - MIA ,3.50,W. Welker WR - NE ,8.00,N. Washington WR - TEN ,0.00,H. Miller TE - PIT ,2.20,A. Peterson RB - MIN ,0.00,R. Gould K - CHI ,1.00,Vikings DEF ,0.00,S. Greene RB - NYJ ,6.40,B. Hartline WR - MIA ,2.90,A. Roberts WR - ARI ,0.70,A. Dalton QB - CIN ,24.50,D. Bowe WR - KC ,0.00,M. Jones-Drew RB - JAC ,0.00,A. Johnson WR - HOU ,33.30,D. Akers K - SF ,12.00,46.64,Dannye Van,97.44
Dannye Van,1,M. Ryan QB - ATL ,1.74,R. Rice RB - BAL ,9.30,S. Ridley RB - NE ,8.80,D. Thomas WR - DEN ,10.20,C. Johnson WR - DET ,18.30,R. Gronkowski TE - NE ,25.70,T. Richardson RB - CLE ,14.40,J. Hanson K - DET ,8.00,Bears DEF ,1.00,D. McFadden RB - LV ,0.00,D. Amendola WR - STL ,4.10,D. Murray RB - DAL ,0.00,D. Moore WR - LV ,0.40,S. Smith WR - CAR ,6.10,S. Jackson RB - STL ,8.60,E. Manning QB - NYG ,0.00,R. White WR - ATL ,12.30,97.44,Will,46.64
Tilly,5,P. Manning QB - DEN ,20.80,L. McCoy RB - PHI ,9.20,W. McGahee RB - DEN ,7.30,J. Jones WR - ATL ,3.30,M. Colston WR - NO ,6.90,V. Davis TE - SF ,14.30,E. Decker WR - DEN ,8.30,S. Gostkowski K - NE ,11.00,49ers DEF ,16.00,B. Green-Ellis RB - CIN ,16.80,M. Bennett TE - NYG ,0.00,A. Hernandez TE - NE ,0.00,A. Bradshaw RB - NYG ,0.00,B. Lloyd WR - NE ,4.50,A. Luck QB - IND ,13.76,R. Griffin III QB - WAS ,32.40,Cardinals DEF ,14.00,97.10,bob,110.44
LeMar,2,J. Freeman QB - TB ,22.62,M. Ingram RB - NO ,12.80,D. Martin RB - TB ,14.10,B. Marshall WR - CHI ,8.10,M. Floyd WR - LAC ,6.70,J. Graham TE - NO ,8.90,P. Garcon WR - WAS ,0.50,D. Bailey K - DAL ,11.00,Steelers DEF ,6.00,C. Johnson RB - TEN ,0.00,F. Jones RB - DAL ,11.50,J. Stewart RB - CAR ,13.30,J. Nelson WR - GB ,4.50,J. Maclin WR - PHI ,0.00,H. Nicks WR - NYG ,0.00,M. Lynch RB - SEA ,0.00,B. Roethlisberger QB - PIT ,0.00,90.72,Quinten,64.26
Quinten,3,D. Brees QB - NO ,20.76,A. Foster RB - HOU ,8.50,F. Gore RB - SF ,7.80,R. Cobb WR - GB ,15.30,M. Wallace WR - PIT ,0.40,T. Gonzalez TE - ATL ,3.30,R. Wayne WR - IND ,7.20,G. Zuerlein K - STL ,1.00,Texans DEF ,0.00,P. Harvin WR - MIN ,0.00,C. Newton QB - CAR ,18.08,M. Austin WR - DAL ,5.80,A. Gates TE - LAC ,1.70,M. Bush RB - CHI ,2.70,A. Green RB - GB ,0.00,L. Tynes K - NYG ,0.00,Packers DEF ,20.00,64.26,LeMar,90.72
bob,4,A. Rodgers QB - GB ,15.74,C. Spiller RB - BUF ,13.00,A. Morris RB - WAS ,8.30,A. Green WR - CIN ,15.10,V. Jackson WR - TB ,17.40,J. Witten TE - DAL ,5.10,J. Charles RB - KC ,11.80,M. Bryant K - ATL ,13.00,Broncos DEF ,11.00,O. Daniels TE - HOU ,5.70,M. Turner RB - ATL ,10.60,D. Sproles RB - NO ,0.00,F. Jackson RB - BUF ,0.00,J. Jones WR - GB ,3.30,V. Cruz WR - NYG ,0.00,M. Williams WR - TB ,2.90,Giants DEF ,0.00,110.44,Tilly,97.10
