Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,5,A. Dalton QB - CIN ,19.74,R. Rice RB - BAL ,22.60,R. Bush RB - MIA ,6.10,D. Bowe WR - KC ,2.50,W. Welker WR - NE ,19.80,T. Gonzalez TE - ATL ,4.20,A. Johnson WR - HOU ,7.50,D. Akers K - SF ,3.00,Vikings DEF ,2.00,D. Jackson WR - PHI ,6.00,M. Stafford QB - DET ,21.14,B. Hartline WR - MIA ,0.00,B. Tate RB - HOU ,1.40,M. Jones-Drew RB - JAC ,0.00,N. Washington WR - TEN ,5.70,H. Miller TE - PIT ,6.70,A. Brown RB - NYG ,0.00,87.44,Dannye Van,89.56
Dannye Van,1,M. Ryan QB - ATL ,9.46,A. Peterson RB - MIN ,12.90,T. Richardson RB - CLE ,5.40,P. Harvin WR - MIN ,13.40,R. White WR - ATL ,13.20,V. Davis TE - SF ,3.70,C. Johnson WR - DET ,13.50,J. Hanson K - DET ,14.00,Texans DEF ,4.00,J. Best RB - DET ,0.00,R. Gronkowski TE - NE ,6.10,T. Smith WR - BAL ,8.40,S. Ridley RB - NE ,3.40,T. Brady QB - NE ,19.80,F. Jackson RB - BUF ,12.30,A. Brown WR - PIT ,2.00,Bears DEF ,0.00,89.56,Will,87.44
Tilly,3,P. Manning QB - DEN ,22.06,B. Green-Ellis RB - CIN ,7.00,L. McCoy RB - PHI ,10.80,E. Decker WR - DEN ,15.80,B. Lloyd WR - NE ,8.00,D. Pitta TE - BAL ,3.30,W. McGahee RB - DEN ,9.80,S. Gostkowski K - NE ,11.00,49ers DEF ,0.00,C. Spiller RB - BUF ,17.00,A. Hernandez TE - NE ,9.00,J. Jones WR - ATL ,6.30,A. Bradshaw RB - NYG ,18.00,M. Colston WR - NO ,0.00,A. Luck QB - IND ,5.10,R. Griffin III QB - WAS ,35.08,Cardinals DEF ,7.00,87.86,bob,122.52
LeMar,6,R. Fitzpatrick QB - BUF ,6.62,C. Johnson RB - TEN ,11.40,M. Lynch RB - SEA ,5.20,J. Nelson WR - GB ,30.10,R. Meachem WR - LAC ,3.00,K. Rudolph TE - MIN ,13.60,J. Maclin WR - PHI ,19.00,M. Bryant K - ATL ,13.00,Jets DEF ,16.00,P. Garcon WR - WAS ,0.00,H. Nicks WR - NYG ,4.40,J. Graham TE - NO ,0.00,B. Marshall WR - CHI ,0.00,D. Williams RB - CAR ,0.00,B. Roethlisberger QB - PIT ,17.92,D. Sproles RB - NO ,0.00,D. Martin RB - TB ,13.10,117.92,Quinten,77.94
Quinten,2,P. Rivers QB - LAC ,5.64,A. Foster RB - HOU ,16.10,F. Gore RB - SF ,5.60,D. Thomas WR - DEN ,9.70,M. Austin WR - DAL ,3.10,A. Gates TE - LAC ,20.10,R. Wayne WR - IND ,6.70,G. Zuerlein K - STL ,6.00,Steelers DEF ,5.00,M. Forte RB - CHI ,0.00,J. Finley TE - GB ,1.20,C. Newton QB - CAR ,0.00,G. Jennings WR - GB ,0.00,D. Brees QB - NO ,0.00,M. Bush RB - CHI ,0.00,M. Wallace WR - PIT ,15.40,M. Crosby K - GB ,6.00,77.94,LeMar,117.92
bob,4,A. Rodgers QB - GB ,39.22,R. Mathews RB - LAC ,9.30,M. Turner RB - ATL ,3.90,A. Green WR - CIN ,25.50,L. Fitzgerald WR - ARI ,15.30,O. Daniels TE - HOU ,4.60,J. Charles RB - KC ,4.70,B. Walsh K - MIN ,12.00,Ravens DEF ,8.00,D. McFadden RB - LV ,13.80,S. Johnson WR - BUF ,8.20,R. Mendenhall RB - PIT ,1.70,D. Murray RB - DAL ,9.70,M. Leshoure RB - DET ,9.40,V. Jackson WR - TB ,18.60,V. Cruz WR - NYG ,11.80,A. Morris RB - WAS ,11.60,122.52,Tilly,87.86
