Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Will,2,M. Stafford QB - DET ,18.32,R. Rice RB - BAL ,21.00,M. Jones-Drew RB - JAC ,25.30,D. Bowe WR - KC ,7.90,W. Welker WR - NE ,14.20,B. Pettigrew TE - DET ,4.10,R. Bush RB - MIA ,6.20,D. Akers K - SF ,7.00,Broncos DEF ,6.00,D. Jackson WR - PHI ,4.30,B. Tate RB - HOU ,0.60,D. Bryant WR - DAL ,6.20,T. Gonzalez TE - ATL ,15.10,M. Vick QB - PHI ,6.18,A. Johnson WR - HOU ,13.20,S. Jackson RB - STL ,3.40,M. Williams WR - TB ,3.30,110.02,LeMar,48.62
Dannye Van,1,M. Ryan QB - ATL ,21.40,D. Brown RB - IND ,10.10,T. Richardson RB - CLE ,11.10,T. Smith WR - BAL ,24.70,C. Johnson WR - DET ,22.40,V. Davis TE - SF ,11.30,A. Brown WR - PIT ,12.70,J. Hanson K - DET ,17.00,Bears DEF ,23.00,P. Harvin WR - MIN ,9.80,R. Gronkowski TE - NE ,2.10,S. Ridley RB - NE ,3.70,T. Brady QB - NE ,18.10,R. White WR - ATL ,5.50,F. Jackson RB - BUF ,0.00,A. Peterson RB - MIN ,10.70,Texans DEF ,5.00,153.70,bob,89.82
Tilly,3,R. Griffin III QB - WAS ,24.24,B. Green-Ellis RB - CIN ,7.80,L. McCoy RB - PHI ,7.80,J. Jones WR - ATL ,12.70,B. Lloyd WR - NE ,10.80,C. Fleener TE - IND ,0.00,E. Decker WR - DEN ,13.60,S. Gostkowski K - NE ,12.00,49ers DEF ,4.00,A. Hernandez TE - NE ,0.00,R. Williams RB - ARI ,9.50,M. Colston WR - NO ,4.00,G. Jennings WR - GB ,3.50,P. Manning QB - DEN ,21.20,W. McGahee RB - DEN ,4.20,A. Luck QB - IND ,23.52,Giants DEF ,16.00,94.04,Quinten,87.32
LeMar,6,P. Rivers QB - LAC ,3.12,M. Lynch RB - SEA ,9.90,D. Martin RB - TB ,7.40,J. Nelson WR - GB ,1.90,B. Marshall WR - CHI ,7.10,J. Graham TE - NO ,7.60,D. Amendola WR - STL ,6.60,M. Bryant K - ATL ,3.00,Steelers DEF ,2.00,F. Davis TE - WAS ,9.00,C. Johnson RB - TEN ,2.90,P. Hillis RB - KC ,1.10,P. Garcon WR - WAS ,0.00,J. Maclin WR - PHI ,0.00,H. Nicks WR - NYG ,0.00,E. Manning QB - NYG ,16.02,D. Sproles RB - NO ,6.20,48.62,Will,110.02
Quinten,4,T. Romo QB - DAL ,5.32,A. Foster RB - HOU ,16.80,M. Bush RB - CHI ,13.30,R. Wayne WR - IND ,8.80,M. Wallace WR - PIT ,18.40,J. Finley TE - GB ,6.00,M. Austin WR - DAL ,10.70,M. Crosby K - GB ,6.00,Packers DEF ,2.00,M. Forte RB - CHI ,0.00,D. Thomas WR - DEN ,1.40,C. Newton QB - CAR ,10.28,A. Bradshaw RB - NYG ,0.00,S. Smith WR - CAR ,8.60,D. Brees QB - NO ,19.50,A. Gates TE - LAC ,2.20,F. Gore RB - SF ,5.20,87.32,Tilly,94.04
bob,5,A. Rodgers QB - GB ,10.62,D. McFadden RB - LV ,17.50,D. Murray RB - DAL ,11.50,A. Green WR - CIN ,25.40,V. Cruz WR - NYG ,4.20,J. Witten TE - DAL ,0.80,C. Spiller RB - BUF ,11.80,J. Tucker K - BAL ,7.00,Ravens DEF ,1.00,J. Tamme TE - DEN ,3.10,J. Charles RB - KC ,34.80,M. Bennett TE - NYG ,13.30,K. Britt WR - TEN ,5.50,K. Ogletree WR - DAL ,5.70,R. Mathews RB - LAC ,5.60,L. Fitzgerald WR - ARI ,17.40,V. Jackson WR - TB ,2.90,89.82,Dannye Van,153.70
